ZIP_3_DIGIT,medhhinc,year
244,49593,2008
240,53176,2008
241,53176,2008
245,53176,2008
231,71148,2008
232,71148,2008
238,71148,2008
200,107448,2008
201,107448,2008
202,107448,2008
220,107448,2008
221,107448,2008
222,107448,2008
223,107448,2008
201,81576,2008
224,81576,2008
225,81576,2008
226,81576,2008
227,81576,2008
226,61453,2008
225,78580,2008
230,78580,2008
231,78580,2008
230,61328,2008
231,61328,2008
232,61328,2008
201,111925,2008
220,111925,2008
240,42025,2008
241,42025,2008
243,42025,2008
201,88724,2008
220,88724,2008
221,88724,2008
240,60615,2008
241,60615,2008
228,53861,2008
244,53861,2008
224,79558,2008
225,79558,2008
229,79558,2008
230,79558,2008
231,79558,2008
221,87783,2008
224,87783,2008
225,87783,2008
227,87783,2008
222,86682,2008
223,86682,2008
233,67996,2008
234,67996,2008
237,67996,2008
236,47039,2008
245,40396,2008
236,49664,2008
234,40416,2008
235,40416,2008
233,47813,2008
237,47813,2008
231,36157,2008
232,36157,2008
240,36234,2008
241,36234,2008
233,59431,2008
234,59431,2008
233,65776,2008
234,65776,2008
989,54774,2008
993,54774,2008
988,43939,2008
983,47721,2008
986,58917,2008
985,47398,2008
986,47398,2008
993,43998,2008
988,43500,2008
991,43500,2008
993,43500,2008
985,41464,2008
982,55525,2008
980,70193,2008
981,70193,2008
982,70193,2008
983,70193,2008
984,70193,2008
980,59333,2008
981,59333,2008
983,59333,2008
985,59333,2008
983,42513,2008
985,42513,2008
980,58217,2008
983,58217,2008
984,58217,2008
985,58217,2008
982,53348,2008
980,66701,2008
982,66701,2008
990,48395,2008
991,48395,2008
992,48395,2008
985,62506,2008
982,47127,2008
989,45242,2008
993,45242,2008
254,52857,2008
255,32008,2008
257,32008,2008
263,38346,2008
264,38346,2008
265,38346,2008
250,41522,2008
251,41522,2008
252,41522,2008
253,41522,2008
255,41522,2008
263,42414,2008
265,42414,2008
250,33803,2008
251,33803,2008
252,33803,2008
258,33803,2008
259,33803,2008
261,42410,2008
541,52869,2008
542,52869,2008
543,52869,2008
535,61441,2008
537,61441,2008
539,61441,2008
530,52397,2008
535,52397,2008
539,52397,2008
547,48308,2008
530,52937,2008
539,52937,2008
549,52937,2008
530,55581,2008
531,55581,2008
535,55581,2008
531,55025,2008
534,55025,2008
546,48626,2008
530,49755,2008
541,49755,2008
542,49755,2008
544,54649,2008
530,45909,2008
531,45909,2008
532,45909,2008
541,53534,2008
543,53534,2008
549,53534,2008
530,69376,2008
532,69376,2008
544,49858,2008
549,49858,2008
531,54541,2008
534,54541,2008
531,51400,2008
535,51400,2008
540,68592,2008
547,68592,2008
530,51881,2008
531,54190,2008
535,54190,2008
530,63332,2008
530,75372,2008
531,75372,2008
532,75372,2008
549,53157,2008
544,44149,2008
546,44149,2008
820,56820,2008
826,50756,2008
364,48487,2009
365,48487,2009
350,36527,2009
359,36527,2009
362,36527,2009
350,36628,2009
351,36628,2009
355,36628,2009
356,36628,2009
359,36628,2009
357,33057,2009
359,33057,2009
350,51142,2009
351,51142,2009
360,51142,2009
351,39118,2009
359,39118,2009
362,39118,2009
363,38342,2009
350,43279,2009
351,43279,2009
352,43279,2009
354,43279,2009
356,38798,2009
368,36925,2009
356,46065,2009
357,46065,2009
357,57617,2009
358,57617,2009
350,37284,2009
351,37284,2009
357,37284,2009
359,37284,2009
365,40047,2009
366,40047,2009
360,41452,2009
361,41452,2009
350,38890,2009
351,38890,2009
356,38890,2009
357,38890,2009
350,42327,2009
351,42327,2009
359,42327,2009
350,64371,2009
351,64371,2009
352,64371,2009
350,36526,2009
351,36526,2009
362,36526,2009
350,41743,2009
351,41743,2009
354,41743,2009
355,41743,2009
350,36892,2009
351,36892,2009
355,36892,2009
995,72832,2009
997,70610,2009
996,71570,2009
859,26396,2009
860,26396,2009
865,26396,2009
856,45706,2009
859,50769,2009
860,50769,2009
863,50769,2009
864,50769,2009
850,53284,2009
851,53284,2009
852,53284,2009
853,53284,2009
855,53284,2009
853,40946,2009
860,40946,2009
864,40946,2009
859,34547,2009
860,34547,2009
865,34547,2009
853,43137,2009
856,43137,2009
857,43137,2009
851,48851,2009
852,48851,2009
855,48851,2009
856,48851,2009
857,48851,2009
853,40402,2009
860,40402,2009
863,40402,2009
853,38681,2009
727,48764,2009
724,40028,2009
720,49018,2009
721,49018,2009
719,37678,2009
720,37678,2009
721,37678,2009
716,33957,2009
720,33957,2009
721,33957,2009
720,52211,2009
721,52211,2009
720,41594,2009
721,41594,2009
722,41594,2009
719,51394,2009
720,51394,2009
721,51394,2009
722,51394,2009
729,38838,2009
727,40532,2009
729,40532,2009
720,38161,2009
721,38161,2009
725,38161,2009
945,68405,2009
946,68405,2009
947,68405,2009
950,68405,2009
953,68405,2009
959,41786,2009
945,75139,2009
946,75139,2009
947,75139,2009
948,75139,2009
956,70449,2009
957,70449,2009
961,70449,2009
932,45661,2009
936,45661,2009
937,45661,2009
938,45661,2009
955,35745,2009
922,38594,2009
932,47368,2009
933,47368,2009
934,47368,2009
935,47368,2009
932,44506,2009
936,44506,2009
954,39343,2009
900,54467,2009
902,54467,2009
903,54467,2009
904,54467,2009
905,54467,2009
906,54467,2009
907,54467,2009
908,54467,2009
910,54467,2009
911,54467,2009
912,54467,2009
913,54467,2009
914,54467,2009
915,54467,2009
916,54467,2009
917,54467,2009
918,54467,2009
930,54467,2009
932,54467,2009
935,54467,2009
936,44135,2009
949,89019,2009
954,41867,2009
955,41867,2009
936,39535,2009
953,39535,2009
934,58448,2009
939,58448,2009
950,58448,2009
945,68541,2009
954,68541,2009
956,57884,2009
957,57884,2009
959,57884,2009
961,57884,2009
906,71865,2009
907,71865,2009
908,71865,2009
926,71865,2009
927,71865,2009
928,71865,2009
956,70568,2009
957,70568,2009
959,70568,2009
961,70568,2009
917,55352,2009
920,55352,2009
922,55352,2009
923,55352,2009
925,55352,2009
928,55352,2009
945,52504,2009
956,52504,2009
957,52504,2009
958,52504,2009
917,52320,2009
922,52320,2009
923,52320,2009
924,52320,2009
925,52320,2009
928,52320,2009
935,52320,2009
919,60231,2009
920,60231,2009
921,60231,2009
925,60231,2009
926,60231,2009
940,70770,2009
941,70770,2009
952,52789,2009
953,52789,2009
956,52789,2009
934,56661,2009
940,85213,2009
941,85213,2009
943,85213,2009
944,85213,2009
930,59051,2009
931,59051,2009
932,59051,2009
934,59051,2009
940,85215,2009
943,85215,2009
945,85215,2009
950,85215,2009
951,85215,2009
940,61499,2009
950,61499,2009
960,42889,2009
945,65783,2009
956,65783,2009
945,62368,2009
949,62368,2009
954,62368,2009
952,48716,2009
953,48716,2009
956,50333,2009
958,50333,2009
959,50333,2009
932,39997,2009
936,39997,2009
902,71723,2009
913,71723,2009
930,71723,2009
932,71723,2009
956,57634,2009
957,57634,2009
959,57634,2009
956,45117,2009
959,45117,2009
800,53790,2009
801,53790,2009
802,53790,2009
806,53790,2009
807,53790,2009
800,55430,2009
801,55430,2009
802,55430,2009
800,63431,2009
803,63431,2009
804,63431,2009
805,63431,2009
800,46410,2009
801,46410,2009
802,46410,2009
800,99409,2009
801,99409,2009
804,99409,2009
801,55700,2009
808,55700,2009
809,55700,2009
810,55700,2009
800,66012,2009
801,66012,2009
802,66012,2009
803,66012,2009
804,66012,2009
805,55676,2009
806,55676,2009
815,52882,2009
816,52882,2009
808,38780,2009
810,38780,2009
812,38780,2009
805,54710,2009
806,54710,2009
807,54710,2009
64,79063,2009
66,79063,2009
67,79063,2009
68,79063,2009
69,79063,2009
60,62030,2009
61,62030,2009
64,62030,2009
67,62030,2009
60,67835,2009
67,67835,2009
68,67835,2009
60,74947,2009
64,74947,2009
60,60601,2009
64,60601,2009
65,60601,2009
67,60601,2009
62,64148,2009
63,64148,2009
64,64148,2009
60,80078,2009
62,80078,2009
64,80078,2009
62,58459,2009
63,58459,2009
199,51485,2009
197,62293,2009
198,62293,2009
199,62293,2009
199,50729,2009
200,59290,2009
202,59290,2009
203,59290,2009
204,59290,2009
205,59290,2009
320,38019,2009
326,38019,2009
324,44357,2009
327,45391,2009
328,45391,2009
329,45391,2009
330,48844,2009
331,48844,2009
333,48844,2009
334,48844,2009
339,40362,2009
342,40362,2009
344,38128,2009
346,38128,2009
320,57783,2009
321,57783,2009
322,57783,2009
326,57783,2009
341,52988,2009
320,37321,2009
326,37321,2009
320,47024,2009
322,47024,2009
325,40922,2009
320,50180,2009
321,50180,2009
335,40728,2009
344,40728,2009
346,40728,2009
338,33225,2009
339,33225,2009
342,33225,2009
349,33225,2009
335,47168,2009
336,47168,2009
338,47168,2009
329,42712,2009
321,42081,2009
327,42081,2009
347,42081,2009
339,45353,2009
341,45353,2009
323,39873,2009
335,45419,2009
338,45419,2009
342,45419,2009
321,39035,2009
326,39035,2009
327,39035,2009
344,39035,2009
334,49530,2009
349,49530,2009
330,41533,2009
331,41533,2009
332,41533,2009
330,49721,2009
320,49830,2009
322,49830,2009
325,49207,2009
327,46897,2009
328,46897,2009
347,46897,2009
328,42753,2009
338,42753,2009
347,42753,2009
349,42753,2009
334,49580,2009
335,40154,2009
346,40154,2009
336,43225,2009
337,43225,2009
346,43225,2009
335,41911,2009
338,41911,2009
347,41911,2009
320,30278,2009
321,30278,2009
326,30278,2009
320,60900,2009
321,60900,2009
322,60900,2009
349,44739,2009
325,54201,2009
342,45341,2009
327,56283,2009
321,46520,2009
335,46520,2009
344,46520,2009
347,46520,2009
321,41459,2009
327,41459,2009
300,46180,2009
305,46180,2009
306,46180,2009
301,46202,2009
310,37707,2009
312,37707,2009
304,32185,2009
313,32185,2009
301,45380,2009
313,42364,2009
314,42364,2009
300,64922,2009
301,64922,2009
305,64922,2009
306,32422,2009
302,43583,2009
303,43583,2009
300,63514,2009
301,63514,2009
303,63514,2009
311,63514,2009
308,68851,2009
309,68851,2009
302,59341,2009
300,50166,2009
302,50166,2009
303,50166,2009
311,50166,2009
399,50166,2009
317,33906,2009
398,33906,2009
301,49544,2009
302,76633,2009
311,76633,2009
301,38957,2009
307,38957,2009
300,83000,2009
301,83000,2009
305,83000,2009
300,56162,2009
302,56162,2009
303,56162,2009
311,56162,2009
315,47751,2009
300,58566,2009
303,58566,2009
305,58566,2009
306,58566,2009
311,58566,2009
305,49015,2009
302,63660,2009
310,49965,2009
316,38422,2009
318,39438,2009
319,39438,2009
300,50207,2009
302,50207,2009
310,50207,2009
301,62302,2009
308,34398,2009
309,34398,2009
300,49447,2009
302,49447,2009
300,47466,2009
306,47466,2009
307,39145,2009
967,53828,2009
967,67744,2009
968,67744,2009
967,60502,2009
836,53631,2009
837,53631,2009
832,45878,2009
832,47414,2009
834,47414,2009
836,38653,2009
838,47431,2009
833,40631,2009
623,40699,2009
609,41198,2009
618,41198,2009
619,41198,2009
600,52539,2009
601,52539,2009
602,52539,2009
603,52539,2009
604,52539,2009
605,52539,2009
606,52539,2009
607,52539,2009
608,52539,2009
601,49714,2009
605,49714,2009
610,49714,2009
600,73520,2009
601,73520,2009
604,73520,2009
605,73520,2009
600,66604,2009
601,66604,2009
605,66604,2009
604,50858,2009
609,50858,2009
604,81826,2009
605,81826,2009
600,76375,2009
604,53260,2009
605,53260,2009
613,53260,2009
600,74498,2009
601,74498,2009
610,74498,2009
617,56027,2009
618,56027,2009
617,44105,2009
618,44105,2009
619,44105,2009
625,44105,2009
620,50653,2009
622,50653,2009
614,46961,2009
615,46961,2009
616,46961,2009
612,49486,2009
620,46320,2009
622,46320,2009
625,52753,2009
626,52753,2009
627,52753,2009
615,53515,2009
616,53515,2009
617,53515,2009
626,53515,2009
609,35012,2009
618,35012,2009
604,72186,2009
605,72186,2009
609,72186,2009
628,39169,2009
629,39169,2009
601,43746,2009
610,43746,2009
611,43746,2009
467,47328,2009
468,47328,2009
461,49415,2009
472,49415,2009
474,49415,2009
471,48605,2009
472,48605,2009
460,34781,2009
473,34781,2009
465,42781,2009
467,42781,2009
471,52109,2009
460,39006,2009
469,39006,2009
473,39006,2009
460,74931,2009
462,74931,2009
460,56096,2009
461,56096,2009
462,56096,2009
473,56096,2009
460,65805,2009
461,65805,2009
462,65805,2009
479,65805,2009
460,47668,2009
469,47668,2009
461,56671,2009
462,56671,2009
465,46494,2009
467,46494,2009
469,46494,2009
463,47075,2009
464,47075,2009
463,46168,2009
465,46168,2009
460,41741,2009
469,41741,2009
473,41741,2009
460,40923,2009
461,40923,2009
462,40923,2009
461,34675,2009
472,34675,2009
474,34675,2009
461,55668,2009
474,55668,2009
463,57234,2009
464,57234,2009
465,43258,2009
466,43258,2009
460,41236,2009
469,41236,2009
479,41236,2009
476,42378,2009
477,42378,2009
478,37534,2009
473,39598,2009
506,42013,2009
507,42013,2009
520,46637,2009
522,48666,2009
523,48666,2009
524,48666,2009
527,48666,2009
522,53187,2009
523,53187,2009
524,53187,2009
500,54748,2009
501,54748,2009
502,54748,2009
503,54748,2009
509,54748,2009
515,44954,2009
527,50418,2009
528,50418,2009
500,45516,2009
501,45516,2009
502,45516,2009
510,43903,2009
511,43903,2009
660,43367,2009
664,43367,2009
665,43367,2009
660,71766,2009
662,71766,2009
660,57381,2009
661,57381,2009
664,38923,2009
665,38923,2009
669,38923,2009
674,38923,2009
670,47926,2009
671,47926,2009
672,47926,2009
675,47926,2009
660,45957,2009
664,45957,2009
665,45957,2009
666,45957,2009
660,36488,2009
661,36488,2009
662,36488,2009
410,68369,2009
452,68369,2009
400,46370,2009
401,46370,2009
402,46370,2009
410,50282,2009
422,35877,2009
423,35877,2009
424,35877,2009
423,42711,2009
403,46385,2009
405,46385,2009
400,45081,2009
401,45081,2009
427,45081,2009
400,44437,2009
401,44437,2009
402,44437,2009
410,50660,2009
459,50660,2009
420,41174,2009
403,39586,2009
404,39586,2009
415,31628,2009
416,31628,2009
421,43592,2009
422,43592,2009
703,61573,2009
704,61573,2009
707,61573,2009
710,49503,2009
711,49503,2009
710,38311,2009
711,38311,2009
706,43863,2009
707,44998,2009
708,44998,2009
705,43204,2009
700,46666,2009
701,46666,2009
703,46666,2009
705,48050,2009
700,47825,2009
703,47825,2009
704,51962,2009
707,51962,2009
700,36468,2009
701,36468,2009
712,38443,2009
714,38443,2009
706,39631,2009
713,39631,2009
714,39631,2009
705,34559,2009
707,34559,2009
713,34559,2009
704,58807,2009
704,37672,2009
703,47728,2009
42,39990,2009
44,34610,2009
47,34610,2009
40,52359,2009
41,52359,2009
42,52359,2009
42,45007,2009
43,45007,2009
49,45007,2009
44,39906,2009
47,39906,2009
49,39906,2009
38,54446,2009
39,54446,2009
40,54446,2009
215,36491,2009
217,36491,2009
207,80300,2009
210,80300,2009
211,80300,2009
212,80300,2009
214,80300,2009
210,64906,2009
211,64906,2009
212,64906,2009
206,89289,2009
207,89289,2009
210,79227,2009
211,79227,2009
217,79227,2009
219,60563,2009
206,89115,2009
208,83229,2009
217,83229,2009
210,76187,2009
211,76187,2009
207,101940,2009
208,101940,2009
210,101940,2009
211,101940,2009
217,101940,2009
200,94420,2009
202,94420,2009
207,94420,2009
208,94420,2009
209,94420,2009
210,94420,2009
217,94420,2009
202,69947,2009
203,69947,2009
204,69947,2009
205,69947,2009
206,69947,2009
207,69947,2009
209,69947,2009
206,72474,2009
217,48561,2009
218,47280,2009
212,38772,2009
23,57947,2009
25,57947,2009
26,57947,2009
10,42290,2009
12,42290,2009
13,42290,2009
20,54389,2009
23,54389,2009
27,54389,2009
18,62986,2009
19,62986,2009
55,62986,2009
10,49050,2009
12,49050,2009
13,49050,2009
10,46809,2009
11,46809,2009
12,46809,2009
15,46809,2009
10,56661,2009
12,56661,2009
13,56661,2009
14,78077,2009
15,78077,2009
17,78077,2009
18,78077,2009
20,78077,2009
21,78077,2009
22,78077,2009
24,78077,2009
15,79869,2009
17,79869,2009
20,79869,2009
21,79869,2009
22,79869,2009
23,79869,2009
24,79869,2009
27,79869,2009
20,71130,2009
21,71130,2009
23,71130,2009
25,71130,2009
27,71130,2009
19,54771,2009
20,54771,2009
21,54771,2009
22,54771,2009
24,54771,2009
10,63360,2009
13,63360,2009
14,63360,2009
15,63360,2009
16,63360,2009
17,63360,2009
490,50316,2009
493,50316,2009
494,50316,2009
486,44029,2009
487,44029,2009
490,39508,2009
491,39508,2009
488,38507,2009
490,38507,2009
492,38507,2009
488,58041,2009
489,58041,2009
488,51167,2009
489,51167,2009
490,51167,2009
492,51167,2009
484,41382,2009
485,41382,2009
487,41382,2009
496,49573,2009
488,42469,2009
489,42469,2009
492,42469,2009
486,33787,2009
488,33787,2009
493,33787,2009
481,46650,2009
488,46650,2009
492,46650,2009
490,41339,2009
488,47485,2009
493,47485,2009
494,47485,2009
495,47485,2009
480,50607,2009
483,50607,2009
484,50607,2009
487,50607,2009
481,45640,2009
492,45640,2009
481,67296,2009
483,67296,2009
484,67296,2009
488,67296,2009
492,67296,2009
480,50553,2009
482,50553,2009
483,50553,2009
498,41275,2009
486,50053,2009
488,50053,2009
481,52824,2009
492,52824,2009
493,38274,2009
494,38274,2009
480,62308,2009
481,62308,2009
482,62308,2009
483,62308,2009
484,62308,2009
493,51047,2009
494,51047,2009
495,51047,2009
484,39200,2009
486,39200,2009
487,39200,2009
488,39200,2009
480,45377,2009
484,45377,2009
484,41083,2009
486,41083,2009
488,41083,2009
490,40025,2009
481,54603,2009
492,54603,2009
480,38192,2009
481,38192,2009
482,38192,2009
483,38192,2009
550,67383,2009
551,67383,2009
553,67383,2009
554,67383,2009
553,72683,2009
555,72683,2009
560,72683,2009
550,69545,2009
551,69545,2009
553,69545,2009
551,61696,2009
553,61696,2009
554,61696,2009
559,64096,2009
551,47660,2009
554,47660,2009
556,43369,2009
557,43369,2009
558,43369,2009
566,43369,2009
550,84035,2009
553,84035,2009
560,84035,2009
553,72130,2009
563,72130,2009
553,47405,2009
563,47405,2009
550,74520,2009
551,74520,2009
553,66648,2009
386,54706,2009
394,37185,2009
395,37185,2009
395,43107,2009
390,36930,2009
391,36930,2009
392,36930,2009
394,48903,2009
395,48903,2009
391,33137,2009
394,33137,2009
393,32524,2009
388,37194,2009
390,52632,2009
391,52632,2009
392,52632,2009
390,52189,2009
391,52189,2009
392,52189,2009
650,46880,2009
652,46880,2009
644,42042,2009
645,42042,2009
637,44576,2009
640,59382,2009
641,59382,2009
647,59382,2009
656,52858,2009
657,52858,2009
640,57794,2009
641,57794,2009
644,57794,2009
650,53004,2009
651,53004,2009
630,48754,2009
654,48754,2009
656,37670,2009
657,37670,2009
658,37670,2009
640,45886,2009
641,45886,2009
649,45886,2009
647,38665,2009
648,38665,2009
630,53501,2009
636,53501,2009
640,64497,2009
641,64497,2009
644,64497,2009
633,68221,2009
630,56862,2009
631,56862,2009
631,34801,2009
594,40518,2009
598,46435,2009
599,46435,2009
590,45607,2009
597,45607,2009
598,38983,2009
590,47233,2009
591,47233,2009
680,49796,2009
681,49796,2009
680,47190,2009
683,47190,2009
684,47190,2009
685,47190,2009
680,67332,2009
681,67332,2009
890,53505,2009
891,53505,2009
894,52833,2009
895,52833,2009
897,52833,2009
32,52017,2009
34,52017,2009
36,52017,2009
32,52564,2009
35,52564,2009
37,52564,2009
30,64751,2009
31,64751,2009
32,64751,2009
34,64751,2009
30,63018,2009
31,63018,2009
32,63018,2009
33,63018,2009
30,70160,2009
31,70160,2009
32,70160,2009
38,70160,2009
30,56463,2009
32,56463,2009
38,56463,2009
80,52864,2009
82,52864,2009
83,52864,2009
84,52864,2009
70,80900,2009
74,80900,2009
75,80900,2009
76,80900,2009
80,74924,2009
81,74924,2009
82,74924,2009
85,74924,2009
86,74924,2009
80,60946,2009
81,60946,2009
82,50184,2009
83,50184,2009
82,48959,2009
83,48959,2009
70,54085,2009
71,54085,2009
72,54085,2009
74,54085,2009
80,70487,2009
83,70487,2009
70,56745,2009
73,56745,2009
78,100729,2009
79,100729,2009
85,100729,2009
88,100729,2009
85,71650,2009
86,71650,2009
70,75531,2009
77,75531,2009
85,75531,2009
88,75531,2009
89,75531,2009
77,80553,2009
85,80553,2009
86,80553,2009
87,80553,2009
70,96787,2009
74,96787,2009
78,96787,2009
79,96787,2009
77,59706,2009
80,59706,2009
85,59706,2009
87,59706,2009
70,51828,2009
71,51828,2009
74,51828,2009
75,51828,2009
80,51907,2009
83,51907,2009
70,89871,2009
79,89871,2009
85,89871,2009
88,89871,2009
74,80120,2009
78,80120,2009
70,65250,2009
