ZIP_3_DIGIT,popcount,year
604,5217080,2011
605,5217080,2011
606,5217080,2011
607,5217080,2011
608,5217080,2011
601,104743,2011
605,104743,2011
610,104743,2011
600,923222,2011
601,923222,2011
604,923222,2011
605,923222,2011
600,520271,2011
601,520271,2011
605,520271,2011
604,113698,2011
609,113698,2011
604,116631,2011
605,116631,2011
600,706222,2011
604,113518,2011
605,113518,2011
613,113518,2011
600,308944,2011
601,308944,2011
610,308944,2011
617,170556,2011
618,170556,2011
617,110730,2011
618,110730,2011
619,110730,2011
625,110730,2011
620,268459,2011
622,268459,2011
614,186834,2011
615,186834,2011
616,186834,2011
612,147556,2011
620,270259,2011
622,270259,2011
625,198844,2011
626,198844,2011
627,198844,2011
615,135661,2011
616,135661,2011
617,135661,2011
626,135661,2011
609,81509,2011
618,81509,2011
604,681545,2011
605,681545,2011
609,681545,2011
628,66622,2011
629,66622,2011
601,293993,2011
610,293993,2011
611,293993,2011
467,358327,2011
468,358327,2011
461,77870,2011
472,77870,2011
474,77870,2011
471,111570,2011
472,111570,2011
460,117660,2011
473,117660,2011
465,198941,2011
467,198941,2011
471,74989,2011
460,69793,2011
469,69793,2011
473,69793,2011
460,282810,2011
462,282810,2011
460,70529,2011
461,70529,2011
462,70529,2011
473,70529,2011
460,147979,2011
461,147979,2011
462,147979,2011
479,147979,2011
460,82800,2011
469,82800,2011
461,141656,2011
462,141656,2011
465,77336,2011
467,77336,2011
469,77336,2011
463,495558,2011
464,495558,2011
463,111374,2011
465,111374,2011
460,131235,2011
469,131235,2011
473,131235,2011
460,911296,2011
461,911296,2011
462,911296,2011
461,139799,2011
472,139799,2011
474,139799,2011
461,69464,2011
474,69464,2011
463,165537,2011
464,165537,2011
465,266700,2011
466,266700,2011
460,174724,2011
469,174724,2011
479,174724,2011
476,180305,2011
477,180305,2011
478,108182,2011
473,68643,2011
506,131549,2011
507,131549,2011
500,69444,2011
501,69444,2011
502,69444,2011
503,69444,2011
520,94648,2011
522,133038,2011
523,133038,2011
524,133038,2011
527,133038,2011
522,213875,2011
523,213875,2011
524,213875,2011
500,437399,2011
501,437399,2011
502,437399,2011
503,437399,2011
509,437399,2011
515,93518,2011
527,167095,2011
528,167095,2011
500,89663,2011
501,89663,2011
502,89663,2011
510,102509,2011
511,102509,2011
668,65817,2011
670,65817,2011
671,65817,2011
672,65817,2011
660,112211,2011
664,112211,2011
665,112211,2011
660,552991,2011
662,552991,2011
660,75527,2011
661,75527,2011
664,72997,2011
665,72997,2011
669,72997,2011
674,72997,2011
670,501076,2011
671,501076,2011
672,501076,2011
675,501076,2011
660,178941,2011
664,178941,2011
665,178941,2011
666,178941,2011
660,158224,2011
661,158224,2011
662,158224,2011
410,121737,2011
452,121737,2011
400,75109,2011
401,75109,2011
402,75109,2011
410,90940,2011
422,73591,2011
423,73591,2011
424,73591,2011
423,97234,2011
403,301569,2011
405,301569,2011
400,107456,2011
401,107456,2011
427,107456,2011
400,746906,2011
401,746906,2011
402,746906,2011
410,160406,2011
459,160406,2011
420,65864,2011
403,84188,2011
404,84188,2011
415,64904,2011
416,64904,2011
421,115517,2011
422,115517,2011
703,109985,2011
704,109985,2011
707,109985,2011
710,119732,2011
711,119732,2011
710,257051,2011
711,257051,2011
706,194092,2011
707,441438,2011
708,441438,2011
705,73400,2011
700,432640,2011
701,432640,2011
703,432640,2011
705,224390,2011
700,96666,2011
703,96666,2011
704,130251,2011
707,130251,2011
700,360740,2011
701,360740,2011
712,154919,2011
714,154919,2011
706,132374,2011
713,132374,2011
714,132374,2011
705,83552,2011
707,83552,2011
713,83552,2011
704,236785,2011
704,122571,2011
703,111917,2011
42,107398,2011
44,71482,2011
47,71482,2011
40,282401,2011
41,282401,2011
42,282401,2011
42,121935,2011
43,121935,2011
49,121935,2011
44,153786,2011
47,153786,2011
49,153786,2011
38,198199,2011
39,198199,2011
40,198199,2011
215,74692,2011
217,74692,2011
207,544403,2011
210,544403,2011
211,544403,2011
212,544403,2011
214,544403,2011
210,809941,2011
211,809941,2011
212,809941,2011
206,89256,2011
207,89256,2011
210,167288,2011
211,167288,2011
217,167288,2011
219,101694,2011
206,149130,2011
208,236745,2011
217,236745,2011
210,246489,2011
211,246489,2011
207,293142,2011
208,293142,2011
210,293142,2011
211,293142,2011
217,293142,2011
200,989794,2011
202,989794,2011
207,989794,2011
208,989794,2011
209,989794,2011
210,989794,2011
217,989794,2011
202,871233,2011
203,871233,2011
204,871233,2011
205,871233,2011
206,871233,2011
207,871233,2011
209,871233,2011
206,107484,2011
217,148203,2011
218,99190,2011
212,619493,2011
23,215769,2011
25,215769,2011
26,215769,2011
10,130458,2011
12,130458,2011
13,130458,2011
20,548922,2011
23,548922,2011
27,548922,2011
18,748930,2011
19,748930,2011
55,748930,2011
10,71599,2011
12,71599,2011
13,71599,2011
10,463783,2011
11,463783,2011
12,463783,2011
15,463783,2011
10,157822,2011
12,157822,2011
13,157822,2011
14,1518171,2011
15,1518171,2011
17,1518171,2011
18,1518171,2011
20,1518171,2011
21,1518171,2011
22,1518171,2011
24,1518171,2011
15,675436,2011
17,675436,2011
20,675436,2011
21,675436,2011
22,675436,2011
23,675436,2011
24,675436,2011
27,675436,2011
20,497579,2011
21,497579,2011
23,497579,2011
25,497579,2011
27,497579,2011
19,730932,2011
20,730932,2011
21,730932,2011
22,730932,2011
24,730932,2011
10,801227,2011
13,801227,2011
14,801227,2011
15,801227,2011
16,801227,2011
17,801227,2011
490,111234,2011
493,111234,2011
494,111234,2011
486,107110,2011
487,107110,2011
490,156941,2011
491,156941,2011
488,135490,2011
490,135490,2011
492,135490,2011
488,75469,2011
489,75469,2011
488,108056,2011
489,108056,2011
490,108056,2011
492,108056,2011
484,422080,2011
485,422080,2011
487,422080,2011
496,88349,2011
488,281613,2011
489,281613,2011
492,281613,2011
486,70622,2011
488,70622,2011
493,70622,2011
481,159748,2011
488,159748,2011
492,159748,2011
490,252074,2011
488,608453,2011
493,608453,2011
494,608453,2011
495,608453,2011
480,88082,2011
483,88082,2011
484,88082,2011
487,88082,2011
481,99440,2011
492,99440,2011
481,181722,2011
483,181722,2011
484,181722,2011
488,181722,2011
492,181722,2011
480,842145,2011
482,842145,2011
483,842145,2011
498,67694,2011
486,84063,2011
488,84063,2011
481,151560,2011
492,151560,2011
493,171302,2011
494,171302,2011
480,1210145,2011
481,1210145,2011
482,1210145,2011
483,1210145,2011
484,1210145,2011
493,266300,2011
494,266300,2011
495,266300,2011
484,199088,2011
486,199088,2011
487,199088,2011
488,199088,2011
480,161642,2011
484,161642,2011
484,69841,2011
486,69841,2011
488,69841,2011
490,76131,2011
481,347962,2011
492,347962,2011
480,1802096,2011
481,1802096,2011
482,1802096,2011
483,1802096,2011
550,333140,2011
551,333140,2011
553,333140,2011
554,333140,2011
553,92638,2011
555,92638,2011
560,92638,2011
550,402006,2011
551,402006,2011
553,402006,2011
551,1168431,2011
553,1168431,2011
554,1168431,2011
559,145769,2011
551,514696,2011
554,514696,2011
556,200255,2011
557,200255,2011
558,200255,2011
566,200255,2011
550,132556,2011
553,132556,2011
560,132556,2011
553,89319,2011
563,89319,2011
553,151343,2011
563,151343,2011
550,241280,2011
551,241280,2011
553,126437,2011
386,164053,2011
394,75842,2011
395,75842,2011
395,191040,2011
390,248184,2011
391,248184,2011
392,248184,2011
394,139901,2011
395,139901,2011
391,68075,2011
394,68075,2011
393,80475,2011
388,84156,2011
390,96941,2011
391,96941,2011
392,96941,2011
390,143702,2011
391,143702,2011
392,143702,2011
650,165627,2011
652,165627,2011
644,89666,2011
645,89666,2011
637,76632,2011
640,100052,2011
641,100052,2011
647,100052,2011
656,78570,2011
657,78570,2011
640,225161,2011
641,225161,2011
644,225161,2011
650,76448,2011
651,76448,2011
630,101938,2011
654,101938,2011
656,277214,2011
657,277214,2011
658,277214,2011
640,676360,2011
641,676360,2011
649,676360,2011
647,118435,2011
648,118435,2011
630,219480,2011
636,219480,2011
640,90903,2011
641,90903,2011
644,90903,2011
633,365151,2011
630,65578,2011
636,65578,2011
630,998692,2011
631,998692,2011
631,318069,2011
594,81837,2011
598,91301,2011
599,91301,2011
590,91377,2011
597,91377,2011
598,110138,2011
590,150069,2011
591,150069,2011
680,524861,2011
681,524861,2011
680,289800,2011
683,289800,2011
684,289800,2011
685,289800,2011
680,162561,2011
681,162561,2011
890,1969975,2011
891,1969975,2011
894,425710,2011
895,425710,2011
897,425710,2011
32,76918,2011
34,76918,2011
36,76918,2011
32,88923,2011
35,88923,2011
37,88923,2011
30,401696,2011
31,401696,2011
32,401696,2011
34,401696,2011
30,146579,2011
31,146579,2011
32,146579,2011
33,146579,2011
30,296207,2011
31,296207,2011
32,296207,2011
38,296207,2011
30,123857,2011
32,123857,2011
38,123857,2011
80,274338,2011
82,274338,2011
83,274338,2011
84,274338,2011
70,911004,2011
74,911004,2011
75,911004,2011
76,911004,2011
80,449576,2011
81,449576,2011
82,449576,2011
85,449576,2011
86,449576,2011
80,513241,2011
81,513241,2011
82,96601,2011
83,96601,2011
82,157095,2011
83,157095,2011
70,785137,2011
71,785137,2011
72,785137,2011
74,785137,2011
80,289104,2011
83,289104,2011
70,641224,2011
73,641224,2011
78,128038,2011
79,128038,2011
85,128038,2011
88,128038,2011
85,367063,2011
86,367063,2011
70,814217,2011
77,814217,2011
85,814217,2011
88,814217,2011
89,814217,2011
77,631020,2011
85,631020,2011
86,631020,2011
87,631020,2011
70,494976,2011
74,494976,2011
78,494976,2011
79,494976,2011
77,579369,2011
80,579369,2011
85,579369,2011
87,579369,2011
70,502007,2011
71,502007,2011
74,502007,2011
75,502007,2011
80,65902,2011
83,65902,2011
70,324893,2011
79,324893,2011
85,324893,2011
88,324893,2011
74,148517,2011
78,148517,2011
70,539494,2011
71,539494,2011
72,539494,2011
79,539494,2011
88,539494,2011
78,108339,2011
88,108339,2011
870,670968,2011
871,670968,2011
881,65890,2011
882,65890,2011
883,65890,2011
879,213598,2011
880,213598,2011
881,65423,2011
882,65423,2011
870,73664,2011
873,73664,2011
880,65703,2011
883,65703,2011
870,134259,2011
871,134259,2011
875,134259,2011
870,128200,2011
873,128200,2011
874,128200,2011
870,145648,2011
875,145648,2011
870,77070,2011
871,77070,2011
120,303565,2011
121,303565,2011
122,303565,2011
123,303565,2011
124,303565,2011
104,1392002,2011
105,1392002,2011
107,1392002,2011
108,1392002,2011
137,199031,2011
138,199031,2011
139,199031,2011
140,79832,2011
141,79832,2011
147,79832,2011
130,79738,2011
131,79738,2011
148,79738,2011
140,134368,2011
141,134368,2011
147,134368,2011
148,88840,2011
149,88840,2011
129,81945,2011
105,297999,2011
125,297999,2011
126,297999,2011
140,918028,2011
141,918028,2011
142,918028,2011
130,117910,2011
131,117910,2011
136,117910,2011
112,2532645,2011
114,2532645,2011
144,65070,2011
145,65070,2011
148,65070,2011
130,73365,2011
131,73365,2011
133,73365,2011
134,73365,2011
144,745625,2011
145,745625,2011
146,745625,2011
110,1344436,2011
115,1344436,2011
116,1344436,2011
117,1344436,2011
118,1344436,2011
100,1601948,2011
101,1601948,2011
102,1601948,2011
104,1601948,2011
140,216011,2011
141,216011,2011
143,216011,2011
130,234287,2011
131,234287,2011
133,234287,2011
134,234287,2011
135,234287,2011
130,466960,2011
131,466960,2011
132,466960,2011
131,108525,2011
144,108525,2011
145,108525,2011
109,374872,2011
125,374872,2011
127,374872,2011
130,122228,2011
131,122228,2011
133,122228,2011
134,122228,2011
136,122228,2011
105,99933,2011
125,99933,2011
110,2247848,2011
111,2247848,2011
113,2247848,2011
114,2247848,2011
115,2247848,2011
116,2247848,2011
120,159395,2011
121,159395,2011
103,470467,2011
109,315158,2011
129,111690,2011
136,111690,2011
120,220882,2011
121,220882,2011
123,220882,2011
128,220882,2011
120,155058,2011
121,155058,2011
123,155058,2011
144,99033,2011
145,99033,2011
148,99033,2011
5,1498816,2011
63,1498816,2011
117,1498816,2011
119,1498816,2011
109,76900,2011
124,76900,2011
125,76900,2011
127,76900,2011
130,101723,2011
131,101723,2011
137,101723,2011
138,101723,2011
148,101723,2011
124,182448,2011
125,182448,2011
127,182448,2011
128,65831,2011
131,93436,2011
144,93436,2011
145,93436,2011
104,955899,2011
105,955899,2011
106,955899,2011
107,955899,2011
108,955899,2011
272,153291,2011
273,153291,2011
284,110097,2011
287,241419,2011
288,241419,2011
280,90904,2011
281,90904,2011
286,90904,2011
287,90904,2011
280,181468,2011
281,181468,2011
282,181468,2011
286,82395,2011
285,67373,2011
280,154181,2011
281,154181,2011
286,154181,2011
280,97489,2011
281,97489,2011
286,97489,2011
285,104786,2011
283,324885,2011
270,162697,2011
271,162697,2011
272,162697,2011
273,162697,2011
281,162697,2011
272,273392,2011
275,273392,2011
276,273392,2011
277,273392,2011
270,354952,2011
271,354952,2011
272,354952,2011
273,354952,2011
280,207031,2011
281,207031,2011
272,495279,2011
273,495279,2011
274,495279,2011
273,119256,2011
275,119256,2011
283,119256,2011
287,107927,2011
270,161202,2011
280,161202,2011
281,161202,2011
286,161202,2011
275,172595,2011
276,172595,2011
278,172595,2011
283,172595,2011
280,78932,2011
281,78932,2011
286,78932,2011
280,944373,2011
281,944373,2011
282,944373,2011
272,89352,2011
273,89352,2011
283,89352,2011
275,96116,2011
278,96116,2011
284,206189,2011
284,179719,2011
285,179719,2011
272,135755,2011
273,135755,2011
275,135755,2011
277,135755,2011
278,171134,2011
285,171134,2011
272,142358,2011
273,142358,2011
283,135517,2011
270,93329,2011
272,93329,2011
273,93329,2011
270,138019,2011
280,138019,2011
281,138019,2011
286,138019,2011
280,67538,2011
281,67538,2011
287,67538,2011
270,73714,2011
286,73714,2011
280,205463,2011
281,205463,2011
282,205463,2011
275,929780,2011
276,929780,2011
277,929780,2011
275,123697,2011
278,123697,2011
283,123697,2011
285,123697,2011
270,68984,2011
286,68984,2011
275,81452,2011
278,81452,2011
584,83145,2011
585,83145,2011
580,152368,2011
581,152368,2011
582,66598,2011
458,106094,2011
440,101345,2011
444,101345,2011
437,70151,2011
439,70151,2011
450,369999,2011
452,369999,2011
453,369999,2011
430,137691,2011
431,137691,2011
453,137691,2011
455,137691,2011
451,199139,2011
452,199139,2011
439,107570,2011
444,107570,2011
446,107570,2011
440,1270294,2011
441,1270294,2011
442,1270294,2011
430,178341,2011
432,178341,2011
433,178341,2011
434,76751,2011
440,76751,2011
448,76751,2011
430,147066,2011
431,147066,2011
430,1178799,2011
431,1178799,2011
432,1178799,2011
440,93228,2011
442,93228,2011
444,93228,2011
431,162846,2011
450,162846,2011
451,162846,2011
453,162846,2011
454,162846,2011
450,800362,2011
451,800362,2011
452,800362,2011
433,75056,2011
435,75056,2011
448,75056,2011
458,75056,2011
439,68828,2011
440,229885,2011
441,229885,2011
430,167248,2011
431,167248,2011
437,167248,2011
438,167248,2011
440,301614,2011
442,301614,2011
448,301614,2011
434,440005,2011
435,440005,2011
436,440005,2011
444,237270,2011
445,237270,2011
446,237270,2011
433,66212,2011
448,66212,2011
440,173262,2011
442,173262,2011
443,173262,2011
448,173262,2011
453,102857,2011
454,102857,2011
450,537602,2011
453,537602,2011
454,537602,2011
430,86237,2011
437,86237,2011
438,86237,2011
442,161624,2011
443,161624,2011
444,161624,2011
446,161624,2011
430,123510,2011
448,123510,2011
449,123510,2011
431,78249,2011
451,78249,2011
456,78249,2011
456,79277,2011
442,375087,2011
446,375087,2011
447,375087,2011
440,539832,2011
441,539832,2011
442,539832,2011
443,539832,2011
446,539832,2011
447,539832,2011
440,209264,2011
442,209264,2011
444,209264,2011
445,209264,2011
437,92508,2011
438,92508,2011
446,92508,2011
450,214910,2011
451,214910,2011
452,214910,2011
453,214910,2011
454,214910,2011
442,114611,2011
446,114611,2011
448,114611,2011
434,126355,2011
435,126355,2011
436,126355,2011
448,126355,2011
458,126355,2011
730,119492,2011
731,119492,2011
737,119492,2011
730,261281,2011
731,261281,2011
748,261281,2011
730,125815,2011
735,125815,2011
740,70467,2011
741,70467,2011
744,70467,2011
744,71003,2011
730,732371,2011
731,732371,2011
748,732371,2011
730,77988,2011
740,77988,2011
748,77988,2011
730,70280,2011
748,70280,2011
740,87706,2011
741,87706,2011
743,87706,2011
740,610599,2011
741,610599,2011
740,74098,2011
741,74098,2011
743,74098,2011
744,74098,2011
973,85928,2011
974,85928,2011
970,380207,2011
971,380207,2011
972,380207,2011
973,380207,2011
977,160338,2011
974,107490,2011
977,107490,2011
974,204822,2011
975,204822,2011
974,82987,2011
975,82987,2011
976,65552,2011
977,65552,2011
973,353416,2011
974,353416,2011
973,118122,2011
974,118122,2011
970,318872,2011
971,318872,2011
973,318872,2011
970,748031,2011
971,748031,2011
972,748031,2011
971,75993,2011
973,75993,2011
978,76725,2011
970,540410,2011
971,540410,2011
972,540410,2011
971,100000,2011
973,100000,2011
170,101434,2011
172,101434,2011
173,101434,2011
150,1227066,2011
151,1227066,2011
152,1227066,2011
153,1227066,2011
156,1227066,2011
160,1227066,2011
156,68568,2011
157,68568,2011
160,68568,2011
162,68568,2011
150,170414,2011
151,170414,2011
160,170414,2011
161,170414,2011
170,412778,2011
175,412778,2011
180,412778,2011
194,412778,2011
195,412778,2011
196,412778,2011
159,127099,2011
166,127099,2011
180,626854,2011
189,626854,2011
190,626854,2011
191,626854,2011
194,626854,2011
150,184848,2011
160,184848,2011
161,184848,2011
162,184848,2011
163,184848,2011
157,143728,2011
159,143728,2011
166,143728,2011
180,65154,2011
182,65154,2011
183,65154,2011
186,65154,2011
166,154722,2011
168,154722,2011
175,503897,2011
190,503897,2011
193,503897,2011
194,503897,2011
195,503897,2011
157,81445,2011
158,81445,2011
166,81445,2011
168,81445,2011
177,67476,2011
178,67476,2011
179,67476,2011
186,67476,2011
161,88740,2011
163,88740,2011
164,88740,2011
170,237892,2011
172,237892,2011
173,237892,2011
170,268977,2011
171,268977,2011
179,268977,2011
190,559494,2011
191,559494,2011
193,559494,2011
164,280985,2011
165,280985,2011
150,136097,2011
154,136097,2011
155,136097,2011
156,136097,2011
170,150811,2011
172,150811,2011
156,89298,2011
157,89298,2011
159,89298,2011
162,89298,2011
184,214166,2011
185,214166,2011
186,214166,2011
170,523594,2011
173,523594,2011
175,523594,2011
176,523594,2011
