store_code_uc,store_zip3,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,years_drink
3931805,685,0,1,1,1,1,1,1,1,1,1,9
3932062,857,1,1,1,1,1,1,1,1,1,1,10
3932284,853,1,1,1,1,1,1,1,1,1,1,10
3932946,291,1,1,1,1,1,1,1,1,1,1,10
3933213,853,1,1,1,1,1,1,1,1,1,1,10
3933300,271,0,0,0,1,1,1,1,1,1,1,7
3933349,294,1,1,1,1,1,1,1,1,1,1,10
3933752,544,1,1,1,1,1,1,1,1,1,1,10
3934028,430,1,1,1,1,1,1,1,1,1,1,10
3934404,782,1,1,1,1,1,1,1,1,1,1,10
3934431,80,1,1,1,1,1,1,1,1,1,1,10
3934626,61,0,1,1,1,1,1,1,1,1,1,9
3935237,379,1,1,1,1,1,1,1,1,1,1,10
3935640,606,1,1,1,1,1,1,1,1,1,1,10
3935672,484,1,1,1,1,1,1,1,1,1,1,10
3936016,920,0,1,1,1,1,1,1,1,1,1,9
3936043,775,1,1,1,1,1,1,1,1,1,1,10
3936101,82,1,1,1,1,1,1,1,1,1,1,10
3936355,750,1,1,1,1,1,1,1,1,1,1,10
3936795,303,0,0,1,1,1,1,1,1,1,1,8
3937053,274,1,1,1,1,1,1,1,1,1,1,10
3937252,77,1,1,1,1,1,1,1,1,1,1,10
3937310,82,1,1,1,1,1,1,1,1,1,1,10
3937550,249,1,1,1,1,1,1,1,1,1,1,10
3937564,760,1,1,1,1,1,1,1,1,1,1,10
3937800,484,1,1,1,1,1,1,1,1,1,1,10
3938361,440,1,1,1,1,1,1,1,1,1,1,10
3938370,770,1,1,1,1,1,1,1,1,1,1,10
3938434,925,0,0,1,1,1,1,1,1,1,1,8
3938906,641,0,0,0,0,0,1,1,1,1,1,5
3939579,381,1,1,1,1,1,1,1,1,1,1,10
3939670,600,1,1,1,1,1,1,1,1,1,1,10
3940046,853,0,1,1,1,1,1,1,1,1,1,9
3940050,124,1,1,1,1,1,1,1,1,1,1,10
3940394,482,1,1,1,1,1,1,1,1,1,1,10
3941255,532,1,1,1,1,1,1,1,1,1,1,10
3941662,136,1,1,1,1,1,1,1,1,1,1,10
3941898,547,1,1,1,1,1,1,1,1,1,1,10
3942088,294,1,1,1,1,1,1,1,1,1,1,10
3942396,347,1,1,1,1,1,1,1,1,1,1,10
3942464,482,1,1,1,1,1,1,1,1,1,1,10
3942468,149,1,1,1,1,1,1,1,1,1,1,10
3942540,857,1,1,1,1,1,1,1,1,1,1,10
3942645,853,1,1,1,1,1,1,1,1,1,1,10
3942871,145,1,1,1,1,1,1,1,1,1,1,10
3943008,31,0,0,0,1,1,1,1,1,1,1,7
3943274,144,1,1,1,1,1,1,1,1,1,1,10
3943297,451,1,1,1,1,1,1,1,1,1,1,10
3943432,361,1,1,1,1,1,1,1,1,1,1,10
3943722,970,0,1,1,1,1,1,1,1,1,1,9
3944012,775,1,1,1,1,1,1,1,1,1,1,10
3944125,599,1,1,1,1,1,1,1,1,1,1,10
3944415,750,1,1,1,1,1,1,1,1,1,1,10
3944421,68,0,0,0,1,1,1,1,1,1,1,7
3944818,891,1,1,1,1,1,1,1,1,1,1,10
3945126,194,1,1,1,1,1,1,1,1,1,1,10
3945624,891,1,1,1,1,1,1,1,1,1,1,10
3946109,773,1,1,1,1,1,1,1,1,1,1,10
3946584,210,1,1,1,1,1,1,1,1,1,1,10
3946901,210,1,1,1,1,1,1,1,1,1,1,10
3947300,193,1,1,1,1,1,1,1,1,1,1,10
3947304,40,1,1,1,1,1,1,1,1,1,1,10
3947707,483,1,1,1,1,1,1,1,1,1,1,10
3947788,82,1,1,1,1,1,1,1,1,1,1,10
3948110,487,1,1,1,1,1,1,1,1,1,1,10
3948481,212,1,1,1,1,1,1,1,1,1,1,10
3948513,486,1,1,1,1,1,1,1,1,1,1,10
3948848,607,1,1,1,1,1,1,1,1,1,1,10
3949012,200,0,0,1,1,1,1,1,1,1,1,8
3949156,915,1,1,1,1,1,1,1,1,1,1,10
3949251,61,1,1,1,1,1,1,1,1,1,1,10
3949537,350,0,1,1,1,1,1,1,1,1,1,9
3949654,770,1,1,1,1,1,1,1,1,1,1,10
3950044,930,1,1,1,1,1,1,1,1,1,1,10
3950375,199,0,0,0,1,1,1,1,1,1,1,7
3950931,83,1,1,1,1,1,1,1,1,1,1,10
3951266,782,1,1,1,1,1,1,1,1,1,1,10
3951330,606,1,1,1,1,1,1,1,1,1,1,10
3951334,87,1,1,1,1,1,1,1,1,1,1,10
3951357,750,1,1,1,1,1,1,1,1,1,1,10
3951665,233,1,1,1,1,1,1,1,1,1,1,10
3951669,379,1,1,1,1,1,1,1,1,1,1,10
3951705,212,1,1,1,1,1,1,1,1,1,1,10
3951737,191,1,1,1,1,1,1,1,1,1,1,10
3951977,920,1,1,1,1,1,1,1,1,1,1,10
3952475,191,1,1,1,1,1,1,1,1,1,1,10
3952566,731,1,1,1,1,1,1,1,1,1,1,10
3952878,852,1,1,1,1,1,1,1,1,1,1,10
3953260,836,0,0,0,0,0,1,1,1,1,1,5
3953317,212,1,1,1,1,1,1,1,1,1,1,10
3953372,730,1,1,1,1,1,1,1,1,1,1,10
3953684,337,1,1,1,1,1,1,1,1,1,1,10
3954073,250,1,1,1,1,1,1,1,1,1,1,10
3954151,606,0,0,0,1,1,1,1,1,1,1,7
3954178,706,1,1,1,1,1,1,1,1,1,1,10
3954526,210,1,1,1,1,1,1,1,1,1,1,10
3954893,402,1,1,1,1,1,1,1,1,1,1,10
3954984,605,1,1,1,1,1,1,1,1,1,1,10
3955065,377,1,1,1,1,1,1,1,1,1,1,10
3955169,850,1,1,1,1,1,1,1,1,1,1,10
3955445,82,1,1,1,1,1,1,1,1,1,1,10
3955482,325,1,1,1,1,1,1,1,1,1,1,10
3955572,320,1,1,1,1,1,1,1,1,1,1,10
3955686,598,1,1,1,1,1,1,1,1,1,1,10
3955705,327,0,0,0,1,1,1,1,1,1,1,7
3955763,275,1,1,1,1,1,1,1,1,1,1,10
3956072,28,0,0,0,0,0,1,1,1,1,1,5
3956138,210,1,1,1,1,1,1,1,1,1,1,10
3956251,82,1,1,1,1,1,1,1,1,1,1,10
3956378,860,1,1,1,1,1,1,1,1,1,1,10
3956505,605,1,1,1,1,1,1,1,1,1,1,10
3956596,605,1,1,1,1,1,1,1,1,1,1,10
3956791,360,0,1,1,1,1,1,1,1,1,1,9
3956868,152,0,0,0,0,1,1,1,1,1,1,6
3956895,431,1,1,1,1,1,1,1,1,1,1,10
3956908,666,1,1,1,1,1,1,1,1,1,1,10
3957072,112,0,0,1,1,1,1,1,1,1,1,8
3957184,322,1,1,1,1,1,1,1,1,1,1,10
3957261,634,1,1,1,1,1,1,1,1,1,1,10
3957375,283,1,1,1,1,1,1,1,1,1,1,10
3957379,722,0,0,1,1,1,1,1,1,1,1,8
3957380,287,1,1,1,1,1,1,1,1,1,1,10
3957393,194,1,1,1,1,1,1,1,1,1,1,10
3957402,29,1,1,1,1,1,1,1,1,1,1,10
3957587,326,1,1,1,1,1,1,1,1,1,1,10
3958104,194,1,1,1,1,1,1,1,1,1,1,10
3958181,194,1,1,1,1,1,1,1,1,1,1,10
3958393,873,1,1,1,1,1,1,1,1,1,1,10
3958470,668,1,1,1,1,1,1,1,1,1,1,10
3958556,217,1,1,1,1,1,1,1,1,1,1,10
3958611,974,1,1,1,1,1,1,1,1,1,1,10
3958873,505,1,1,1,1,1,1,1,1,1,1,10
3959014,970,1,1,1,1,1,1,1,1,1,1,10
3959417,940,1,1,1,1,1,1,1,1,1,1,10
3959516,245,1,1,1,1,1,1,1,1,1,1,10
3960522,299,1,1,1,1,1,1,1,1,1,1,10
3960821,852,0,1,1,1,1,1,1,1,1,1,9
3960917,233,0,0,0,0,0,1,1,1,1,1,5
3961405,756,1,1,1,1,1,1,1,1,1,1,10
3961975,283,1,1,1,1,1,1,1,1,1,1,10
3962134,786,1,1,1,1,1,1,1,1,1,1,10
3962183,212,1,1,1,1,1,1,1,1,1,1,10
3962229,605,1,1,1,1,1,1,1,1,1,1,10
3962238,524,1,1,1,1,1,1,1,1,1,1,10
3962247,454,1,1,1,1,1,1,1,1,1,1,10
3962296,82,0,0,0,0,0,1,1,1,1,1,5
3962442,284,0,1,1,1,1,1,1,1,1,1,9
3962564,720,0,0,1,1,1,1,1,1,1,1,8
3962614,246,1,1,1,1,1,1,1,1,1,1,10
3962940,781,1,1,1,1,1,1,1,1,1,1,10
3963420,347,1,1,1,1,1,1,1,1,1,1,10
3963447,741,1,1,1,1,1,1,1,1,1,1,10
3963505,82,1,1,1,1,1,1,1,1,1,1,10
3963850,354,1,1,1,1,1,1,1,1,1,1,10
3964053,420,1,1,1,1,1,1,1,1,1,1,10
3964601,338,1,1,1,1,1,1,1,1,1,1,10
3964755,293,1,1,1,1,1,1,1,1,1,1,10
3964773,322,1,1,1,1,1,1,1,1,1,1,10
3964955,234,1,1,1,1,1,1,1,1,1,1,10
3965262,394,1,1,1,1,1,1,1,1,1,1,10
3965561,278,1,1,1,1,1,1,1,1,1,1,10
3965761,238,1,1,1,1,1,1,1,1,1,1,10
3965810,262,1,1,1,1,1,1,1,1,1,1,10
3966204,100,1,1,1,1,1,1,1,1,1,1,10
3966811,234,1,1,1,1,1,1,1,1,1,1,10
3966874,457,1,1,1,1,1,1,1,1,1,1,10
3966969,251,1,1,1,1,1,1,1,1,1,1,10
3967019,190,1,1,1,1,1,1,1,1,1,1,10
3968075,923,0,1,1,1,1,1,1,1,1,1,9
3968083,980,1,1,1,1,1,1,1,1,1,1,10
3968256,217,0,1,1,1,1,1,1,1,1,1,9
3969437,330,1,1,1,1,1,1,1,1,1,1,10
3969795,766,1,1,1,1,1,1,1,1,1,1,10
3969953,83,1,1,1,1,1,1,1,1,1,1,10
3970035,240,1,1,1,1,1,1,1,1,1,1,10
3970090,806,0,1,1,1,1,1,1,1,1,1,9
3970100,43,0,0,0,0,0,1,1,1,1,1,5
3970646,416,1,1,1,1,1,1,1,1,1,1,10
3970918,565,0,1,1,1,1,1,1,1,1,1,9
3971244,229,1,1,1,1,1,1,1,1,1,1,10
3972430,322,1,1,1,1,1,1,1,1,1,1,10
3972611,251,1,1,1,1,1,1,1,1,1,1,10
3972661,440,1,1,1,1,1,1,1,1,1,1,10
3972920,233,1,1,1,1,1,1,1,1,1,1,10
3973639,323,1,1,1,1,1,1,1,1,1,1,10
3973649,190,1,1,1,1,1,1,1,1,1,1,10
3973988,64,1,1,1,1,1,1,1,1,1,1,10
3974445,317,1,1,1,1,1,1,1,1,1,1,10
3974830,925,1,1,1,1,1,1,1,1,1,1,10
3974935,201,1,1,1,1,1,1,1,1,1,1,10
3975224,612,1,1,1,1,1,1,1,1,1,1,10
3975654,540,0,1,1,1,1,1,1,1,1,1,9
3975677,219,1,1,1,1,1,1,1,1,1,1,10
3976080,594,1,1,1,1,1,1,1,1,1,1,10
3976433,954,1,1,1,1,1,1,1,1,1,1,10
3976483,206,1,1,1,1,1,1,1,1,1,1,10
3976691,440,1,1,1,1,1,1,1,1,1,1,10
3976723,436,1,1,1,1,1,1,1,1,1,1,10
3977044,252,1,1,1,1,1,1,1,1,1,1,10
3978045,300,1,1,1,1,1,1,1,1,1,1,10
3978421,505,1,1,1,1,1,1,1,1,1,1,10
3978448,301,1,1,1,1,1,1,1,1,1,1,10
3978774,294,1,1,1,1,1,1,1,1,1,1,10
3979137,83,0,0,0,1,1,1,1,1,1,1,7
3979168,804,0,0,0,0,1,1,1,1,1,1,6
3979254,980,1,1,1,1,1,1,1,1,1,1,10
3979558,773,1,1,1,1,1,1,1,1,1,1,10
3979657,980,1,1,1,1,1,1,1,1,1,1,10
3980060,637,1,1,1,1,1,1,1,1,1,1,10
3980069,210,1,1,1,1,1,1,1,1,1,1,10
3980839,527,1,1,1,1,1,1,1,1,1,1,10
3980875,915,1,1,1,1,1,1,1,1,1,1,10
3981152,786,1,1,1,1,1,1,1,1,1,1,10
3981188,741,1,1,1,1,1,1,1,1,1,1,10
3981645,816,1,1,1,1,1,1,1,1,1,1,10
3981930,440,1,1,1,1,1,1,1,1,1,1,10
3981994,744,1,1,1,1,1,1,1,1,1,1,10
3982361,633,0,1,1,1,1,1,1,1,1,1,9
3982401,221,1,1,1,1,1,1,1,1,1,1,10
3982505,530,0,1,1,1,1,1,1,1,1,1,9
3982854,838,0,1,1,1,1,1,1,1,1,1,9
3983008,501,0,1,1,1,1,1,1,1,1,1,9
3983542,454,1,1,1,1,1,1,1,1,1,1,10
3983570,606,1,1,1,1,1,1,1,1,1,1,10
3983814,525,0,1,1,1,1,1,1,1,1,1,9
3984923,377,1,1,1,1,1,1,1,1,1,1,10
3985272,21,1,1,1,1,1,1,1,1,1,1,10
3985308,900,1,1,1,1,1,1,1,1,1,1,10
3986132,539,0,1,1,1,1,1,1,1,1,1,9
3987600,788,1,1,1,1,1,1,1,1,1,1,10
3988039,385,1,1,1,1,1,1,1,1,1,1,10
3988347,79,1,1,1,1,1,1,1,1,1,1,10
3988406,77,1,1,1,1,1,1,1,1,1,1,10
3988845,981,1,1,1,1,1,1,1,1,1,1,10
3989741,972,1,1,1,1,1,1,1,1,1,1,10
3989990,335,0,0,0,0,0,1,1,1,1,1,5
3990393,402,1,1,1,1,1,1,1,1,1,1,10
3990684,788,0,0,1,1,1,1,1,1,1,1,8
3991490,337,0,0,1,1,1,1,1,1,1,1,8
3992033,300,1,1,1,1,1,1,1,1,1,1,10
3992073,464,1,1,1,1,1,1,1,1,1,1,10
3992296,346,0,0,1,1,1,1,1,1,1,1,8
3992526,280,1,1,1,1,1,1,1,1,1,1,10
3993119,759,1,1,1,1,1,1,1,1,1,1,10
3993505,117,0,0,1,1,1,1,1,1,1,1,8
3993635,119,1,1,1,1,1,1,1,1,1,1,10
3994292,891,1,1,1,1,1,1,1,1,1,1,10
3994442,10,1,1,1,1,1,1,1,1,1,1,10
3994606,395,0,0,0,0,0,1,1,1,1,1,5
3997597,253,1,1,1,1,1,1,1,1,1,1,10
3997675,452,1,1,1,1,1,1,1,1,1,1,10
3997765,190,1,1,1,1,1,1,1,1,1,1,10
3998702,920,1,1,1,1,1,1,1,1,1,1,10
3998902,381,1,1,1,1,1,1,1,1,1,1,10
3999020,386,0,1,1,1,1,1,1,1,1,1,9
4000246,212,1,1,1,1,1,1,1,1,1,1,10
4000899,841,1,1,1,1,1,1,1,1,1,1,10
4001745,45,1,1,1,1,1,1,1,1,1,1,10
4001814,342,0,1,1,1,1,1,1,1,1,1,9
4002483,60,1,1,1,1,1,1,1,1,1,1,10
4002732,378,1,1,1,1,1,1,1,1,1,1,10
4002886,359,1,1,1,1,1,1,1,1,1,1,10
4002895,372,1,1,1,1,1,1,1,1,1,1,10
4003289,295,1,1,1,1,1,1,1,1,1,1,10
4003321,774,1,1,1,1,1,1,1,1,1,1,10
4003807,614,0,0,0,0,1,1,1,1,1,1,6
4004095,356,1,1,1,1,1,1,1,1,1,1,10
4004344,191,1,1,1,1,1,1,1,1,1,1,10
4004698,27,1,1,1,1,1,1,1,1,1,1,10
4006065,531,0,1,1,1,1,1,1,1,1,1,9
4006138,328,1,1,1,1,1,1,1,1,1,1,10
4006984,119,1,1,1,1,1,1,1,1,1,1,10
4008406,853,1,1,1,1,1,1,1,1,1,1,10
4010390,405,0,1,1,1,1,1,1,1,1,1,9
4011061,662,0,0,0,0,1,1,1,1,1,1,6
4011464,531,0,0,0,0,1,1,1,1,1,1,6
4011761,770,1,1,1,1,1,1,1,1,1,1,10
4012223,100,1,1,1,1,1,1,1,1,1,1,10
4012509,287,1,1,1,1,1,1,1,1,1,1,10
4012712,462,1,1,1,1,1,1,1,1,1,1,10
4013248,923,0,0,0,1,1,1,1,1,1,1,7
4013518,480,1,1,1,1,1,1,1,1,1,1,10
4013882,852,0,0,0,0,1,1,1,1,1,1,6
4014048,816,1,1,1,1,1,1,1,1,1,1,10
4014324,524,1,1,1,1,1,1,1,1,1,1,10
4014632,923,1,1,1,1,1,1,1,1,1,1,10
4014813,980,1,1,1,1,1,1,1,1,1,1,10
4015379,350,1,1,1,1,1,1,1,1,1,1,10
4015619,773,1,1,1,1,1,1,1,1,1,1,10
4015660,347,1,1,1,1,1,1,1,1,1,1,10
4015683,224,0,1,1,1,1,1,1,1,1,1,9
4015782,356,1,1,1,1,1,1,1,1,1,1,10
4016185,363,1,1,1,1,1,1,1,1,1,1,10
4016588,363,1,1,1,1,1,1,1,1,1,1,10
4016634,983,1,1,1,1,1,1,1,1,1,1,10
4017106,660,0,0,0,0,1,1,1,1,1,1,6
4017748,532,1,1,1,1,1,1,1,1,1,1,10
4018603,350,1,1,1,1,1,1,1,1,1,1,10
4018635,982,1,1,1,1,1,1,1,1,1,1,10
4019070,126,1,1,1,1,1,1,1,1,1,1,10
4019763,532,1,1,1,1,1,1,1,1,1,1,10
4019844,274,1,1,1,1,1,1,1,1,1,1,10
4020052,752,0,0,0,1,1,1,1,1,1,1,7
4020099,956,0,0,0,1,1,1,1,1,1,1,7
4020147,115,1,1,1,1,1,1,1,1,1,1,10
4020215,355,1,1,1,1,1,1,1,1,1,1,10
4020945,133,1,1,1,1,1,1,1,1,1,1,10
4020964,630,0,0,0,0,1,1,1,1,1,1,6
4020972,535,1,1,1,1,1,1,1,1,1,1,10
4021741,485,1,1,1,1,1,1,1,1,1,1,10
4022512,272,0,0,0,1,1,1,1,1,1,1,7
4023036,356,1,1,1,1,1,1,1,1,1,1,10
4023104,107,0,0,0,0,1,1,1,1,1,1,6
4023231,83,1,1,1,1,1,1,1,1,1,1,10
4023485,981,1,1,1,1,1,1,1,1,1,1,10
4025051,354,1,1,1,1,1,1,1,1,1,1,10
4025474,232,0,0,0,0,0,1,1,1,1,1,5
4025569,853,0,0,0,0,1,1,1,1,1,1,6
4026129,851,1,1,1,1,1,1,1,1,1,1,10
4027316,680,0,1,1,1,1,1,1,1,1,1,9
4027469,724,1,1,1,1,1,1,1,1,1,1,10
4027515,980,1,1,1,1,1,1,1,1,1,1,10
4027823,850,1,1,1,1,1,1,1,1,1,1,10
4028515,27,1,1,1,1,1,1,1,1,1,1,10
4028782,857,1,1,1,1,1,1,1,1,1,1,10
4028900,357,1,1,1,1,1,1,1,1,1,1,10
4028918,20,1,1,1,1,1,1,1,1,1,1,10
4029353,740,0,1,1,1,1,1,1,1,1,1,9
4029530,857,1,1,1,1,1,1,1,1,1,1,10
4029693,156,1,1,1,1,1,1,1,1,1,1,10
4029770,125,1,1,1,1,1,1,1,1,1,1,10
4029955,115,1,1,1,1,1,1,1,1,1,1,10
4030127,30,1,1,1,1,1,1,1,1,1,1,10
4030290,809,1,1,1,1,1,1,1,1,1,1,10
4030318,300,1,1,1,1,1,1,1,1,1,1,10
4030491,275,0,0,0,1,1,1,1,1,1,1,7
4030965,656,0,0,0,1,1,1,1,1,1,1,7
4031545,904,1,1,1,1,1,1,1,1,1,1,10
4031902,815,1,1,1,1,1,1,1,1,1,1,10
4031922,325,0,0,0,0,0,1,1,1,1,1,5
4032017,531,0,0,0,0,1,1,1,1,1,1,6
4032169,700,1,1,1,1,1,1,1,1,1,1,10
4032420,208,0,0,0,0,1,1,1,1,1,1,6
4032536,601,1,1,1,1,1,1,1,1,1,1,10
4032844,377,0,0,1,1,1,1,1,1,1,1,8
4033043,559,1,1,1,1,1,1,1,1,1,1,10
4033111,805,1,1,1,1,1,1,1,1,1,1,10
4033393,295,0,0,1,1,1,1,1,1,1,1,8
4033917,810,1,1,1,1,1,1,1,1,1,1,10
4034435,959,0,0,0,0,1,1,1,1,1,1,6
4034723,344,1,1,1,1,1,1,1,1,1,1,10
4035547,928,1,1,1,1,1,1,1,1,1,1,10
4035932,342,1,1,1,1,1,1,1,1,1,1,10
4037648,857,0,1,1,1,1,1,1,1,1,1,9
4037707,398,1,1,1,1,1,1,1,1,1,1,10
4038513,315,1,1,1,1,1,1,1,1,1,1,10
4039704,700,1,1,1,1,1,1,1,1,1,1,10
4039962,325,1,1,1,1,1,1,1,1,1,1,10
4040030,60,1,1,1,1,1,1,1,1,1,1,10
4040107,704,1,1,1,1,1,1,1,1,1,1,10
4040316,232,1,1,1,1,1,1,1,1,1,1,10
4040365,326,1,1,1,1,1,1,1,1,1,1,10
4040411,44,1,1,1,1,1,1,1,1,1,1,10
4040433,68,1,1,1,1,1,1,1,1,1,1,10
4041334,322,1,1,1,1,1,1,1,1,1,1,10
4041977,322,1,1,1,1,1,1,1,1,1,1,10
4042783,347,1,1,1,1,1,1,1,1,1,1,10
4043065,320,0,0,1,1,1,1,1,1,1,1,8
4043214,809,1,1,1,1,1,1,1,1,1,1,10
4043290,857,1,1,1,1,1,1,1,1,1,1,10
4043472,800,1,1,1,1,1,1,1,1,1,1,10
4044540,544,1,1,1,1,1,1,1,1,1,1,10
4044862,800,1,1,1,1,1,1,1,1,1,1,10
4044943,565,1,1,1,1,1,1,1,1,1,1,10
4045080,313,0,0,1,1,1,1,1,1,1,1,8
4045265,809,1,1,1,1,1,1,1,1,1,1,10
4045518,531,0,1,1,1,1,1,1,1,1,1,9
4045717,86,1,1,1,1,1,1,1,1,1,1,10
4045994,863,1,1,1,1,1,1,1,1,1,1,10
4046007,331,1,1,1,1,1,1,1,1,1,1,10
4046152,531,0,0,0,1,1,1,1,1,1,1,7
4046421,278,0,1,1,1,1,1,1,1,1,1,9
4046474,331,1,1,1,1,1,1,1,1,1,1,10
4046727,542,0,1,1,1,1,1,1,1,1,1,9
4046841,326,1,1,1,1,1,1,1,1,1,1,10
4047167,230,1,1,1,1,1,1,1,1,1,1,10
4047262,760,1,1,1,1,1,1,1,1,1,1,10
4047284,235,1,1,1,1,1,1,1,1,1,1,10
4047651,437,1,1,1,1,1,1,1,1,1,1,10
4047936,532,0,1,1,1,1,1,1,1,1,1,9
4048050,673,1,1,1,1,1,1,1,1,1,1,10
4048453,298,1,1,1,1,1,1,1,1,1,1,10
4048489,334,1,1,1,1,1,1,1,1,1,1,10
4048540,953,0,0,0,0,1,1,1,1,1,1,6
4048828,322,1,1,1,1,1,1,1,1,1,1,10
4048860,441,1,1,1,1,1,1,1,1,1,1,10
4049263,452,1,1,1,1,1,1,1,1,1,1,10
4049414,759,0,0,0,0,1,1,1,1,1,1,6
4049662,894,1,1,1,1,1,1,1,1,1,1,10
4049779,444,1,1,1,1,1,1,1,1,1,1,10
4050472,456,1,1,1,1,1,1,1,1,1,1,10
4050988,283,1,1,1,1,1,1,1,1,1,1,10
4051310,300,1,1,1,1,1,1,1,1,1,1,10
4051649,344,1,1,1,1,1,1,1,1,1,1,10
4052487,741,1,1,1,1,1,1,1,1,1,1,10
4052686,362,1,1,1,1,1,1,1,1,1,1,10
4052886,338,0,1,1,1,1,1,1,1,1,1,9
4053293,155,1,1,1,1,1,1,1,1,1,1,10
4053692,65,1,1,1,1,1,1,1,1,1,1,10
4053696,156,1,1,1,1,1,1,1,1,1,1,10
4053914,325,0,1,1,1,1,1,1,1,1,1,9
4054470,321,1,1,1,1,1,1,1,1,1,1,10
4054502,170,1,1,1,1,1,1,1,1,1,1,10
4054701,980,1,1,1,1,1,1,1,1,1,1,10
4054737,700,1,1,1,1,1,1,1,1,1,1,10
4054905,180,1,1,1,1,1,1,1,1,1,1,10
4054988,910,0,0,0,0,1,1,1,1,1,1,6
4055276,324,1,1,1,1,1,1,1,1,1,1,10
4055304,330,1,1,1,1,1,1,1,1,1,1,10
4055630,234,1,1,1,1,1,1,1,1,1,1,10
4056168,210,0,0,0,0,1,1,1,1,1,1,6
4056463,286,1,1,1,1,1,1,1,1,1,1,10
4056735,327,0,1,1,1,1,1,1,1,1,1,9
4056843,285,1,1,1,1,1,1,1,1,1,1,10
4057119,945,1,1,1,1,1,1,1,1,1,1,10
4057645,232,1,1,1,1,1,1,1,1,1,1,10
4058528,483,1,1,1,1,1,1,1,1,1,1,10
4058935,294,1,1,1,1,1,1,1,1,1,1,10
4059098,402,1,1,1,1,1,1,1,1,1,1,10
4059537,920,1,1,1,1,1,1,1,1,1,1,10
4060123,352,0,1,1,1,1,1,1,1,1,1,9
4060456,283,1,1,1,1,1,1,1,1,1,1,10
4060547,374,1,1,1,1,1,1,1,1,1,1,10
4060746,708,1,1,1,1,1,1,1,1,1,1,10
4061349,300,1,1,1,1,1,1,1,1,1,1,10
4061353,374,1,1,1,1,1,1,1,1,1,1,10
4061504,770,0,0,0,0,0,1,1,1,1,1,5
4061756,377,1,1,1,1,1,1,1,1,1,1,10
4062155,490,1,1,1,1,1,1,1,1,1,1,10
4062242,941,0,0,0,0,1,1,1,1,1,1,6
4062377,334,0,1,1,1,1,1,1,1,1,1,9
4062562,378,1,1,1,1,1,1,1,1,1,1,10
4062965,199,1,1,1,1,1,1,1,1,1,1,10
4063368,380,1,1,1,1,1,1,1,1,1,1,10
4063843,859,1,1,1,1,1,1,1,1,1,1,10
4064142,342,1,1,1,1,1,1,1,1,1,1,10
4064351,980,0,1,1,1,1,1,1,1,1,1,9
4064500,457,1,1,1,1,1,1,1,1,1,1,10
4064745,550,1,1,1,1,1,1,1,1,1,1,10
4064976,70,1,1,1,1,1,1,1,1,1,1,10
4065120,631,1,1,1,1,1,1,1,1,1,1,10
4065235,284,0,0,0,1,1,1,1,1,1,1,7
4065379,28,0,1,1,1,1,1,1,1,1,1,9
4065926,925,1,1,1,1,1,1,1,1,1,1,10
4066185,481,0,0,1,1,1,1,1,1,1,1,8
4066560,336,1,1,1,1,1,1,1,1,1,1,10
4066732,338,1,1,1,1,1,1,1,1,1,1,10
4066991,430,1,1,1,1,1,1,1,1,1,1,10
4067067,860,1,1,1,1,1,1,1,1,1,1,10
4067430,773,1,1,1,1,1,1,1,1,1,1,10
4067529,294,0,0,1,1,1,1,1,1,1,1,8
4067720,234,1,1,1,1,1,1,1,1,1,1,10
4068929,840,1,1,1,1,1,1,1,1,1,1,10
4069150,344,1,1,1,1,1,1,1,1,1,1,10
4069245,700,1,1,1,1,1,1,1,1,1,1,10
4069427,283,1,1,1,1,1,1,1,1,1,1,10
4069553,327,1,1,1,1,1,1,1,1,1,1,10
4070219,770,1,1,1,1,1,1,1,1,1,1,10
4070821,980,1,1,1,1,1,1,1,1,1,1,10
4070872,336,0,0,0,0,0,1,1,1,1,1,5
4071491,504,0,1,1,1,1,1,1,1,1,1,9
4072528,457,1,1,1,1,1,1,1,1,1,1,10
4072605,329,1,1,1,1,1,1,1,1,1,1,10
4072633,265,1,1,1,1,1,1,1,1,1,1,10
4072855,341,0,1,1,1,1,1,1,1,1,1,9
4073728,524,1,1,1,1,1,1,1,1,1,1,10
4073846,750,1,1,1,1,1,1,1,1,1,1,10
4074217,317,1,1,1,1,1,1,1,1,1,1,10
4074245,932,1,1,1,1,1,1,1,1,1,1,10
4074249,752,1,1,1,1,1,1,1,1,1,1,10
4074652,752,1,1,1,1,1,1,1,1,1,1,10
4074715,504,0,1,1,1,1,1,1,1,1,1,9
4075055,755,1,1,1,1,1,1,1,1,1,1,10
4075173,532,0,1,1,1,1,1,1,1,1,1,9
4075979,117,1,1,1,1,1,1,1,1,1,1,10
4076264,111,1,1,1,1,1,1,1,1,1,1,10
4076396,801,0,1,1,1,1,1,1,1,1,1,9
4076635,309,1,1,1,1,1,1,1,1,1,1,10
4076667,767,1,1,1,1,1,1,1,1,1,1,10
4076961,302,1,1,1,1,1,1,1,1,1,1,10
4076989,760,1,1,1,1,1,1,1,1,1,1,10
4077070,783,1,1,1,1,1,1,1,1,1,1,10
4077364,300,1,1,1,1,1,1,1,1,1,1,10
4077473,775,1,1,1,1,1,1,1,1,1,1,10
4077487,864,1,1,1,1,1,1,1,1,1,1,10
4077545,860,1,1,1,1,1,1,1,1,1,1,10
4077767,301,1,1,1,1,1,1,1,1,1,1,10
