store_code_uc,store_zip3,fips_state_code,fips_state_descr,fips_county_code,fips_county_descr,years_all,years_drink
4937801,232,51,VA,41,CHESTERFIELD,1,1
4937987,35,33,NH,9,GRAFTON,1,1
4938041,421,21,KY,227,WARREN,1,1
4938204,294,45,SC,19,CHARLESTON,1,1
4938249,448,39,OH,77,HURON,0,0
4938444,853,4,AZ,13,MARICOPA,1,1
4938452,658,0,0,0,0,0,0
4938584,41,23,ME,5,CUMBERLAND,1,1
4938938,23,25,MA,23,PLYMOUTH,1,1
4939082,530,55,WI,27,DODGE,1,0
4939250,210,24,MD,27,HOWARD,1,1
4939390,15,25,MA,27,WORCESTER,1,1
4939413,711,22,LA,17,CADDO,1,1
4939793,972,41,OR,67,WASHINGTON,1,1
4940102,286,37,NC,35,CATAWBA,1,0
4940196,14,25,MA,27,WORCESTER,1,1
4940984,953,6,CA,99,STANISLAUS,1,1
4941002,13,25,MA,27,WORCESTER,1,1
4941184,416,21,KY,71,FLOYD,1,1
4941387,553,27,MN,3,ANOKA,0,0
4941582,296,45,SC,45,GREENVILLE,1,1
4941759,20,25,MA,21,NORFOLK,1,1
4941808,12,25,MA,3,BERKSHIRE,1,1
4941985,290,45,SC,63,LEXINGTON,1,1
4942039,479,18,IN,107,MONTGOMERY,1,1
4942211,12,25,MA,3,BERKSHIRE,1,1
4942388,291,45,SC,63,LEXINGTON,1,1
4942510,925,6,CA,65,RIVERSIDE,0,0
4942614,12,25,MA,3,BERKSHIRE,1,1
4942682,278,37,NC,65,EDGECOMBE,0,0
4943017,78,34,NJ,37,SUSSEX,0,0
4943537,437,0,0,0,0,0,0
4943633,857,0,0,0,0,0,0
4944072,483,26,MI,125,OAKLAND,1,1
4944158,718,5,AR,81,LITTLE RIVER,1,1
4944177,21,25,MA,17,MIDDLESEX,1,1
4944575,705,22,LA,1,ACADIA,0,0
4944806,309,13,GA,73,COLUMBIA,1,1
4945023,452,39,OH,61,HAMILTON,0,0
4945052,294,45,SC,19,CHARLESTON,1,0
4945149,285,0,0,0,0,0,0
4946187,255,54,WV,43,LINCOLN,0,0
4946358,277,0,0,0,0,0,0
4947595,100,36,NY,61,NEW YORK,1,1
4947721,731,0,0,0,0,0,0
4948039,302,13,GA,151,HENRY,1,1
4948202,255,54,WV,99,WAYNE,1,1
4948353,29,44,RI,7,PROVIDENCE,1,0
4948379,945,6,CA,13,CONTRA COSTA,1,1
4948756,24,25,MA,17,MIDDLESEX,1,0
4948773,208,24,MD,31,MONTGOMERY,1,1
4949207,71,34,NJ,13,ESSEX,0,0
4949243,100,36,NY,61,NEW YORK,1,1
4949371,80,34,NJ,15,GLOUCESTER,1,0
4949456,450,39,OH,17,BUTLER,1,1
4949814,707,22,LA,37,E FELICIANA,1,1
4950222,277,37,NC,63,DURHAM,1,1
4950291,294,45,SC,19,CHARLESTON,1,0
4950896,523,19,IA,183,WASHINGTON,1,1
4951023,254,54,WV,65,MORGAN,1,1
4951172,530,55,WI,133,WAUKESHA,0,0
4951376,616,17,IL,143,PEORIA,0,0
4951585,331,12,FL,86,MIAMI-DADE,1,0
4951779,280,37,NC,71,GASTON,1,1
4951991,60,0,0,0,0,0,0
4952096,286,37,NC,23,BURKE,0,0
4952182,280,37,NC,71,GASTON,1,1
4952192,78,34,NJ,27,MORRIS,1,0
4952413,346,12,FL,103,PINELLAS,0,0
4952585,281,37,NC,179,UNION,1,1
4952653,433,39,OH,175,WYANDOT,1,0
4952680,454,39,OH,113,MONTGOMERY,0,0
4952832,114,36,NY,81,QUEENS,1,0
4952890,932,0,0,0,0,0,0
4952988,285,37,NC,133,ONSLOW,1,1
4953269,307,13,GA,83,DADE,1,1
4953374,740,40,OK,131,ROGERS,1,0
4953804,891,32,NV,3,CLARK,1,0
4954427,339,0,0,0,0,0,0
4954655,15,25,MA,27,WORCESTER,1,1
4954727,233,51,VA,550,CHESAPEAKE,0,0
4954886,27,25,MA,5,BRISTOL,1,1
4955003,217,24,MD,43,WASHINGTON,1,1
4955298,840,49,UT,49,UTAH,1,1
4955456,253,54,WV,39,KANAWHA,1,1
4955692,100,36,NY,61,NEW YORK,0,0
4955809,850,4,AZ,13,MARICOPA,1,1
4956384,48,23,ME,13,KNOX,1,1
4956411,530,55,WI,117,SHEBOYGAN,1,0
4956633,503,19,IA,153,POLK,1,0
4957681,128,0,0,0,0,0,0
4957842,503,19,IA,153,POLK,1,0
4957874,544,55,WI,69,LINCOLN,1,1
4958110,328,12,FL,95,ORANGE,0,0
4958277,713,22,LA,9,AVOYELLES,1,1
4958626,350,1,AL,43,CULLMAN,0,0
4958640,890,32,NV,3,CLARK,0,0
4959051,503,19,IA,153,POLK,1,0
4959486,540,55,WI,93,PIERCE,1,1
4959667,992,53,WA,63,SPOKANE,1,1
4960473,993,53,WA,5,BENTON,1,0
4960641,356,1,AL,77,LAUDERDALE,1,1
4961044,365,1,AL,129,WASHINGTON,1,1
4961370,15,0,0,0,0,0,0
4961447,719,5,AR,51,GARLAND,1,1
4961709,282,37,NC,119,MECKLENBURG,1,1
4961864,104,36,NY,5,BRONX,1,0
4961999,847,49,UT,53,WASHINGTON,1,0
4963167,51,50,VT,25,WINDHAM,1,1
4963516,534,55,WI,101,RACINE,1,1
4963697,770,48,TX,201,HARRIS,0,0
4963879,100,36,NY,61,NEW YORK,0,0
4963996,770,48,TX,201,HARRIS,1,1
4964215,743,40,OK,41,DELAWARE,1,0
4964675,283,37,NC,17,BLADEN,1,1
4964725,56,50,VT,15,LAMOILLE,1,1
4965261,303,13,GA,121,FULTON,1,0
4965481,65,9,CT,9,NEW HAVEN,1,1
4965934,11,25,MA,13,HAMPDEN,1,1
4966102,770,48,TX,201,HARRIS,1,1
4966287,276,37,NC,183,WAKE,1,1
4966700,100,36,NY,61,NEW YORK,1,0
4967075,423,21,KY,59,DAVIESS,1,1
4967093,372,47,TN,37,DAVIDSON,0,0
4967129,719,5,AR,51,GARLAND,1,1
4967302,937,6,CA,19,FRESNO,1,1
4967496,410,21,KY,161,MASON,1,1
4967899,601,17,IL,31,COOK,1,1
4968533,770,48,TX,201,HARRIS,0,0
4968705,752,0,0,0,0,0,0
4968741,719,5,AR,51,GARLAND,1,1
4969099,681,31,NE,55,DOUGLAS,1,0
4969158,245,51,VA,31,CAMPBELL,1,1
4969408,117,36,NY,103,SUFFOLK,1,0
4969511,298,45,SC,3,AIKEN,1,1
4969694,729,5,AR,131,SEBASTIAN,1,0
4969924,744,40,OK,21,CHEROKEE,1,0
4969964,14,25,MA,27,WORCESTER,1,1
4970602,103,0,0,0,0,0,0
4970702,366,1,AL,97,MOBILE,1,1
4971173,244,51,VA,165,ROCKINGHAM,1,1
4971851,198,0,0,0,0,0,0
4972161,750,0,0,0,0,0,0
4972678,605,17,IL,43,DU PAGE,0,0
4972745,747,40,OK,13,BRYAN,1,0
4972859,930,6,CA,111,VENTURA,1,0
4972966,770,48,TX,201,HARRIS,0,0
4973020,103,36,NY,85,RICHMOND,1,1
4973088,882,0,0,0,0,0,0
4973211,727,0,0,0,0,0,0
4973500,377,47,TN,1,ANDERSON,1,1
4973591,242,51,VA,195,WISE,1,1
4973801,80,0,0,0,0,0,0
4974632,103,36,NY,85,RICHMOND,0,0
4974682,465,18,IN,39,ELKHART,1,1
4974800,15,25,MA,27,WORCESTER,1,1
4975552,923,6,CA,71,SAN BRNRDINO,1,0
4975566,165,42,PA,49,ERIE,1,0
4975576,395,0,0,0,0,0,0
4976219,442,0,0,0,0,0,0
4976371,297,45,SC,91,YORK,1,1
4976761,724,5,AR,75,LAWRENCE,1,1
4977164,729,5,AR,131,SEBASTIAN,1,1
4977178,151,42,PA,3,ALLEGHENY,1,0
4977567,850,4,AZ,13,MARICOPA,0,0
4977571,405,21,KY,67,FAYETTE,1,1
4977970,850,4,AZ,13,MARICOPA,1,1
4978318,727,5,AR,7,BENTON,1,1
4978427,15,25,MA,27,WORCESTER,1,1
4978662,103,36,NY,85,RICHMOND,0,0
4978776,856,4,AZ,3,COCHISE,0,0
4979260,728,5,AR,115,POPE,1,1
4979545,377,47,TN,89,JEFFERSON,1,1
4979568,293,45,SC,83,SPARTANBURG,1,1
4980039,18,25,MA,9,ESSEX,1,1
4981016,500,0,0,0,0,0,0
4981172,54,0,0,0,0,0,0
4981176,631,29,MO,189,ST LOUIS,1,1
4981194,761,48,TX,439,TARRANT,1,1
4981302,194,42,PA,91,MONTGOMERY,0,0
4981483,103,36,NY,85,RICHMOND,0,0
4981986,293,45,SC,83,SPARTANBURG,1,1
4982934,124,36,NY,111,ULSTER,1,0
4983299,112,36,NY,47,KINGS,1,0
4983575,377,47,TN,59,GREENE,1,1
4983666,18,25,MA,17,MIDDLESEX,1,1
4983933,233,51,VA,550,CHESAPEAKE,0,0
4984304,103,36,NY,85,RICHMOND,0,0
4985314,104,36,NY,5,BRONX,1,1
4986334,327,12,FL,117,SEMINOLE,1,0
4986668,770,48,TX,201,HARRIS,0,0
4986812,334,0,0,0,0,0,0
4987466,484,26,MI,125,OAKLAND,1,1
4987474,327,12,FL,117,SEMINOLE,0,0
4987732,117,36,NY,103,SUFFOLK,1,1
4987819,281,37,NC,97,IREDELL,1,1
4988335,658,29,MO,77,GREENE,1,0
4988565,750,48,TX,181,GRAYSON,1,1
4989362,981,53,WA,33,KING,1,1
4989489,328,12,FL,95,ORANGE,0,0
4989657,859,4,AZ,17,NAVAJO,1,1
4989747,117,36,NY,103,SUFFOLK,1,1
4989892,328,12,FL,95,ORANGE,0,0
4989970,740,40,OK,131,ROGERS,1,0
4990083,937,6,CA,19,FRESNO,1,1
4990698,770,48,TX,201,HARRIS,0,0
4990820,871,35,NM,43,SANDOVAL,1,1
4990866,859,4,AZ,1,APACHE,1,1
4991187,483,26,MI,125,OAKLAND,1,1
4991472,530,55,WI,117,SHEBOYGAN,1,0
4991500,100,36,NY,61,NEW YORK,1,0
4991635,377,47,TN,59,GREENE,1,1
4991732,441,39,OH,35,CUYAHOGA,1,0
4991762,0,0,0,0,0,0,0
4991762,117,36,NY,103,SUFFOLK,0,0
4991780,333,12,FL,11,BROWARD,1,1
4992038,377,47,TN,59,GREENE,0,0
4992542,321,12,FL,119,SUMTER,1,0
4992713,349,12,FL,111,SAINT LUCIE,0,0
4992731,281,37,NC,119,MECKLENBURG,1,1
4993374,110,36,NY,59,NASSAU,1,1
4993816,278,37,NC,195,WILSON,0,0
4994104,293,45,SC,83,SPARTANBURG,1,0
4994180,117,36,NY,103,SUFFOLK,0,0
4994325,342,12,FL,115,SARASOTA,0,0
4994746,278,37,NC,195,WILSON,0,0
4994896,616,17,IL,143,PEORIA,0,0
4995004,327,12,FL,127,VOLUSIA,1,1
4995149,278,37,NC,147,PITT,1,1
4995186,121,36,NY,83,RENSSELAER,1,0
4995299,685,31,NE,109,LANCASTER,1,1
4995389,117,36,NY,103,SUFFOLK,0,0
4995552,284,37,NC,129,NEW HANOVER,0,0
4996105,441,39,OH,35,CUYAHOGA,1,1
4996119,372,47,TN,37,DAVIDSON,1,0
4996222,850,4,AZ,13,MARICOPA,1,1
4996453,712,22,LA,73,OUACHITA,1,1
4996508,441,39,OH,35,CUYAHOGA,1,1
4996616,334,12,FL,99,PALM BEACH,1,1
4997164,241,51,VA,89,HENRY,1,1
4998134,379,47,TN,93,KNOX,1,0
4998373,277,37,NC,63,DURHAM,0,0
4999292,377,47,TN,145,ROANE,1,1
5000175,720,5,AR,95,MONROE,1,1
5000941,860,4,AZ,5,COCONINO,1,1
5001344,863,4,AZ,25,YAVAPAI,1,1
5001348,890,32,NV,3,CLARK,1,1
5001358,373,47,TN,11,BRADLEY,1,0
5001747,802,8,CO,31,DENVER,1,1
5002150,802,8,CO,31,DENVER,1,1
5002366,20,0,0,0,0,0,0
5002739,761,48,TX,439,TARRANT,0,0
5003359,60,9,CT,3,HARTFORD,1,1
5004165,63,9,CT,11,NEW LONDON,1,1
5004310,809,8,CO,41,EL PASO,1,1
5004341,925,6,CA,65,RIVERSIDE,0,0
5004373,10,25,MA,13,HAMPDEN,1,1
5004486,482,26,MI,163,WAYNE,1,0
5004568,198,10,DE,3,NEW CASTLE,1,1
5004776,39,23,ME,31,YORK,1,1
5005582,481,26,MI,163,WAYNE,1,1
5006396,941,0,0,0,0,0,0
5006501,481,26,MI,163,WAYNE,1,1
5006597,373,47,TN,65,HAMILTON,1,0
5006818,935,6,CA,37,LOS ANGELES,0,0
5006864,322,12,FL,31,DUVAL,1,1
5007747,275,37,NC,183,WAKE,1,1
5008195,320,12,FL,89,NASSAU,1,1
5008489,524,19,IA,113,LINN,1,1
5008643,379,47,TN,93,KNOX,1,1
5008811,333,12,FL,11,BROWARD,1,1
5008924,383,47,TN,113,MADISON,1,1
5009217,947,0,0,0,0,0,0
5009341,391,28,MS,127,SIMPSON,1,0
5009983,920,6,CA,73,SAN DIEGO,0,0
5010386,920,6,CA,73,SAN DIEGO,0,0
5010445,770,48,TX,201,HARRIS,0,0
5010613,326,12,FL,1,ALACHUA,1,1
5010627,785,48,TX,61,CAMERON,1,0
5011124,329,12,FL,9,BREVARD,1,1
5011876,926,6,CA,59,ORANGE,0,0
5012736,327,12,FL,9,BREVARD,1,1
5013755,231,51,VA,95,JAMES CITY,1,1
5014280,720,5,AR,45,FAULKNER,1,1
5014448,487,26,MI,69,IOSCO,1,1
5014475,770,48,TX,201,HARRIS,0,0
5014819,891,32,NV,3,CLARK,1,1
5015060,794,48,TX,303,LUBBOCK,1,0
5015205,754,48,TX,147,FANNIN,1,1
5015232,153,42,PA,59,GREENE,1,0
5015449,330,12,FL,86,MIAMI-DADE,1,1
5015529,627,0,0,0,0,0,0
5015652,531,55,WI,79,MILWAUKEE,1,0
5016038,863,4,AZ,25,YAVAPAI,1,0
5016178,921,6,CA,73,SAN DIEGO,1,0
5016306,981,53,WA,33,KING,1,0
5016363,787,48,TX,453,TRAVIS,1,1
5016658,336,12,FL,57,HILLSBOROUGH,1,1
5016703,980,53,WA,33,KING,1,1
5016893,770,48,TX,201,HARRIS,0,0
5017024,377,47,TN,105,LOUDON,0,0
5017247,395,28,MS,47,HARRISON,1,0
5017292,782,48,TX,29,BEXAR,0,0
5017387,212,24,MD,5,BALTIMORE,1,0
5017496,370,47,TN,37,DAVIDSON,1,1
5018270,338,12,FL,55,HIGHLANDS,0,0
5018284,787,48,TX,453,TRAVIS,1,0
5018342,693,31,NE,157,SCOTTS BLUFF,0,0
5018505,63,9,CT,11,NEW LONDON,0,0
5018859,806,8,CO,123,WELD,1,0
5018881,480,26,MI,147,SAINT CLAIR,1,1
5018958,381,47,TN,157,SHELBY,1,1
5019003,691,31,NE,111,LINCOLN,1,0
5019628,105,36,NY,79,PUTNAM,1,1
5019809,31,33,NH,11,HILLSBOROUGH,1,1
5019922,720,5,AR,1,ARKANSAS,1,1
5020031,115,36,NY,59,NASSAU,1,1
5020068,688,31,NE,81,HAMILTON,0,0
5020248,377,47,TN,105,LOUDON,0,0
5020339,532,55,WI,79,MILWAUKEE,1,0
5020624,477,18,IN,163,VANDERBURGH,1,1
5020747,193,42,PA,29,CHESTER,1,1
5021151,902,6,CA,37,LOS ANGELES,1,0
5021602,757,48,TX,423,SMITH,0,0
5021625,607,17,IL,31,COOK,1,1
5022725,856,4,AZ,3,COCHISE,1,1
5023292,120,36,NY,39,GREENE,0,0
5023386,900,6,CA,37,LOS ANGELES,0,0
5023744,770,48,TX,201,HARRIS,0,0
5025066,322,12,FL,31,DUVAL,1,1
5025451,117,36,NY,103,SUFFOLK,1,0
5025809,729,5,AR,131,SEBASTIAN,1,1
5026035,337,12,FL,103,PINELLAS,0,0
5026212,853,4,AZ,13,MARICOPA,1,1
5026696,378,47,TN,9,BLOUNT,1,1
5026773,720,5,AR,119,PULASKI,1,1
5027484,331,12,FL,86,MIAMI-DADE,1,0
5027553,750,48,TX,121,DENTON,1,0
5027766,770,48,TX,201,HARRIS,0,0
5027802,333,12,FL,11,BROWARD,0,0
5027819,900,6,CA,37,LOS ANGELES,1,1
5027824,902,6,CA,37,LOS ANGELES,1,1
5027987,115,0,0,0,0,0,0
5028050,349,12,FL,111,SAINT LUCIE,1,1
5028369,236,0,0,0,0,0,0
5028541,104,36,NY,5,BRONX,1,0
5028630,922,6,CA,65,RIVERSIDE,1,1
5028716,495,26,MI,81,KENT,1,0
5029028,900,6,CA,37,LOS ANGELES,1,1
5029074,606,17,IL,31,COOK,1,1
5029173,236,51,VA,650,HAMPTON CITY,1,1
5029404,486,26,MI,145,SAGINAW,1,1
5029472,238,51,VA,81,GREENSVILLE,1,1
5029481,210,24,MD,27,HOWARD,1,1
5029839,958,6,CA,67,SACRAMENTO,1,1
5029875,232,51,VA,87,HENRICO,0,0
5030777,224,51,VA,103,LANCASTER,1,0
5030966,531,55,WI,79,MILWAUKEE,1,0
5031014,142,36,NY,29,ERIE,1,0
5031093,109,36,NY,71,ORANGE,1,1
5031804,752,48,TX,85,COLLIN,0,0
5031986,243,51,VA,155,PULASKI,1,0
5032089,171,42,PA,43,DAUPHIN,0,0
5033117,475,18,IN,123,PERRY,1,1
5033181,958,6,CA,67,SACRAMENTO,1,1
5033738,330,12,FL,11,BROWARD,0,0
5034376,925,6,CA,65,RIVERSIDE,1,1
5034544,330,12,FL,11,BROWARD,0,0
5034593,531,55,WI,59,KENOSHA,1,0
5034797,277,37,NC,63,DURHAM,1,1
5035775,303,13,GA,121,FULTON,1,1
5035804,70,34,NJ,17,HUDSON,1,0
5035884,327,12,FL,117,SEMINOLE,1,1
5035916,631,29,MO,189,ST LOUIS,1,1
5036151,970,41,OR,67,WASHINGTON,1,0
5036287,327,12,FL,95,ORANGE,1,1
5036690,333,12,FL,11,BROWARD,1,1
5036735,38,33,NH,17,STRAFFORD,1,1
5036776,300,13,GA,117,FORSYTH,0,0
5036867,232,51,VA,87,HENRICO,1,1
5037093,334,12,FL,99,PALM BEACH,1,1
5037111,900,6,CA,37,LOS ANGELES,1,1
5037251,721,5,AR,59,HOT SPRING,0,0
5037822,80,34,NJ,15,GLOUCESTER,1,1
5037895,400,21,KY,211,SHELBY,1,1
5037899,600,17,IL,97,LAKE,1,1
5037980,378,47,TN,63,HAMBLEN,0,0
5038166,972,41,OR,67,WASHINGTON,1,1
5038302,604,17,IL,197,WILL,1,1
5038628,159,42,PA,21,CAMBRIA,1,1
5038705,462,18,IN,57,HAMILTON,1,1
5039434,481,26,MI,163,WAYNE,1,1
5039787,330,12,FL,11,BROWARD,0,0
5039914,18,25,MA,17,MIDDLESEX,1,1
5039968,466,18,IN,141,ST JOSEPH,0,0
5040054,959,6,CA,101,SUTTER,1,1
5040294,972,41,OR,67,WASHINGTON,1,1
5040566,322,12,FL,31,DUVAL,1,1
5041032,809,8,CO,41,EL PASO,1,1
5041245,757,48,TX,213,HENDERSON,1,1
5041273,402,21,KY,111,JEFFERSON,1,1
5041752,346,12,FL,101,PASCO,0,0
5041852,613,17,IL,99,LA SALLE,1,1
5042087,721,0,0,0,0,0,0
5042115,481,26,MI,161,WASHTENAW,1,1
5042233,297,45,SC,25,CHESTERFIELD,1,0
5042332,480,26,MI,99,MACOMB,1,1
5042472,857,4,AZ,19,PIMA,1,1
5042693,770,0,0,0,0,0,0
5042735,481,26,MI,163,WAYNE,1,1
5042780,941,6,CA,75,SAN FRANCISC,1,1
5043537,566,27,MN,7,BELTRAMI,1,1
5043867,280,37,NC,119,MECKLENBURG,1,1
5043894,752,48,TX,113,DALLAS,0,0
5043989,530,55,WI,89,OZAUKEE,0,0
5044102,721,5,AR,67,JACKSON,0,0
5044270,282,37,NC,119,MECKLENBURG,1,1
5044650,980,53,WA,61,SNOHOMISH,1,1
5044668,531,0,0,0,0,0,0
5044879,80,34,NJ,7,CAMDEN,1,0
5044928,853,4,AZ,13,MARICOPA,1,0
5045207,462,18,IN,97,MARION,1,1
5045303,484,26,MI,87,LAPEER,1,1
5045556,551,27,MN,37,DAKOTA,1,1
5045580,547,55,WI,91,PEPIN,1,0
5045764,554,27,MN,53,HENNEPIN,1,1
5045882,687,31,NE,119,MADISON,1,1
5046137,927,6,CA,59,ORANGE,1,0
5046339,401,21,KY,29,BULLITT,1,1
5047145,402,21,KY,111,JEFFERSON,1,1
5047240,292,45,SC,63,LEXINGTON,0,0
5047603,333,12,FL,11,BROWARD,1,1
5047689,115,36,NY,59,NASSAU,1,0
5048431,462,18,IN,97,MARION,0,0
5048799,606,17,IL,31,COOK,1,0
5048843,299,45,SC,13,BEAUFORT,1,1
5049369,797,48,TX,135,ECTOR,1,1
5049667,378,47,TN,29,COCKE,1,1
5049708,201,51,VA,59,FAIRFAX,1,1
5049912,70,34,NJ,23,MIDDLESEX,1,1
5050330,117,36,NY,59,NASSAU,1,1
5050745,752,48,TX,113,DALLAS,0,0
5051384,487,26,MI,63,HURON,0,0
5051818,770,48,TX,201,HARRIS,1,1
5051927,101,36,NY,61,NEW YORK,1,1
5052126,303,13,GA,121,FULTON,1,1
5052330,104,36,NY,5,BRONX,0,0
5052403,281,37,NC,159,ROWAN,1,1
5052461,469,18,IN,103,MIAMI,1,1
5052837,280,0,0,0,0,0,0
5052873,379,47,TN,93,KNOX,0,0
5053159,774,48,TX,157,FORT BEND,0,0
5053213,104,36,NY,5,BRONX,1,1
5053217,104,36,NY,5,BRONX,1,1
5053363,445,39,OH,99,MAHONING,1,1
5053399,708,22,LA,33,E BATON RGE,1,1
5053539,113,36,NY,81,QUEENS,1,1
5053616,104,36,NY,5,BRONX,1,1
5053942,113,36,NY,81,QUEENS,1,1
5054340,531,55,WI,133,WAUKESHA,1,0
5054476,454,39,OH,113,MONTGOMERY,1,1
5054820,900,6,CA,37,LOS ANGELES,1,1
5054943,301,13,GA,45,CARROLL,1,1
5055685,454,39,OH,113,MONTGOMERY,1,1
5056346,993,53,WA,5,BENTON,1,1
5056600,74,34,NJ,31,PASSAIC,1,0
5056763,750,48,TX,121,DENTON,1,1
5056958,349,12,FL,111,SAINT LUCIE,0,0
5057152,591,30,MT,111,YELLOWSTONE,1,1
5057166,750,48,TX,397,ROCKWALL,1,1
5057872,321,12,FL,127,VOLUSIA,0,0
5058680,776,48,TX,361,ORANGE,0,0
5059013,721,5,AR,119,PULASKI,1,1
5059081,327,12,FL,127,VOLUSIA,0,0
5059724,600,17,IL,31,COOK,0,0
5060083,151,42,PA,3,ALLEGHENY,1,1
5060182,302,13,GA,63,CLAYTON,1,1
5060222,721,5,AR,119,PULASKI,1,1
5060405,273,37,NC,81,GUILFORD,1,0
5061622,770,48,TX,201,HARRIS,0,0
5062029,341,12,FL,21,COLLIER,0,0
5062115,104,36,NY,5,BRONX,1,1
5063048,210,24,MD,25,HARFORD,1,0
5063075,561,27,MN,63,JACKSON,0,0
5063324,104,36,NY,5,BRONX,1,1
5063379,774,48,TX,201,HARRIS,1,1
5063401,33,33,NH,13,MERRIMACK,1,1
5063583,315,13,GA,127,GLYNN,1,0
5063877,132,36,NY,67,ONONDAGA,1,1
5064506,300,13,GA,135,GWINNETT,1,0
5064647,151,42,PA,3,ALLEGHENY,1,1
5064800,277,37,NC,63,DURHAM,0,0
5065155,674,20,KS,113,MCPHERSON,1,0
5065923,945,6,CA,13,CONTRA COSTA,0,0
5066153,775,0,0,0,0,0,0
5066526,937,6,CA,19,FRESNO,1,1
5066670,721,5,AR,119,PULASKI,1,1
5066865,347,12,FL,97,OSCEOLA,0,0
5066915,982,0,0,0,0,0,0
5066951,23,25,MA,23,PLYMOUTH,1,1
5067337,100,36,NY,61,NEW YORK,1,0
5067468,150,42,PA,3,ALLEGHENY,1,1
5067663,261,54,WV,73,PLEASANTS,1,1
5067721,442,39,OH,103,MEDINA,1,1
5068042,531,55,WI,79,MILWAUKEE,1,0
5068527,730,40,OK,109,OKLAHOMA,1,1
5068704,130,0,0,0,0,0,0
5069048,308,13,GA,73,COLUMBIA,1,1
5069233,296,45,SC,77,PICKENS,1,1
5069582,727,5,AR,143,WASHINGTON,1,1
5069636,299,45,SC,13,BEAUFORT,1,1
5069736,151,42,PA,3,ALLEGHENY,1,0
5069985,857,4,AZ,19,PIMA,1,1
5070388,852,4,AZ,13,MARICOPA,1,1
5070624,301,13,GA,223,PAULDING,1,1
5070768,907,6,CA,37,LOS ANGELES,1,1
5070847,180,0,0,0,0,0,0
5070981,443,39,OH,153,SUMMIT,0,0
5071258,342,12,FL,81,MANATEE,0,0
5071344,738,40,OK,153,WOODWARD,1,1
5071411,151,42,PA,3,ALLEGHENY,1,0
5072400,953,6,CA,77,SAN JOAQUIN,1,0
5072545,283,37,NC,51,CUMBERLAND,1,0
5072883,319,13,GA,215,MUSCOGEE,1,1
5073118,721,5,AR,145,WHITE,1,1
5073359,436,39,OH,95,LUCAS,1,1
5073387,483,26,MI,125,OAKLAND,0,0
5073481,503,19,IA,153,POLK,0,0
5073549,955,6,CA,23,HUMBOLDT,1,1
5073580,681,31,NE,55,DOUGLAS,1,1
5073716,346,12,FL,101,PASCO,0,0
5073802,119,36,NY,103,SUFFOLK,1,1
5073983,681,0,0,0,0,0,0
5074097,60,9,CT,3,HARTFORD,1,0
5074164,900,6,CA,37,LOS ANGELES,1,1
5074291,934,0,0,0,0,0,0
5074395,921,6,CA,73,SAN DIEGO,1,1
5074540,317,13,GA,275,THOMAS,1,1
5074550,87,34,NJ,29,OCEAN,1,0
5074690,601,17,IL,31,COOK,1,1
5075221,706,22,LA,19,CALCASIEU,1,0
5075301,310,13,GA,141,HANCOCK,1,1
5075328,337,12,FL,103,PINELLAS,0,0
5075500,946,6,CA,1,ALAMEDA,0,0
5076428,279,37,NC,139,PASQUOTANK,1,1
5076815,765,48,TX,27,BELL,1,0
5076913,805,8,CO,13,BOULDER,1,1
5076977,782,48,TX,29,BEXAR,1,1
5077035,296,45,SC,7,ANDERSON,1,1
5077479,809,8,CO,41,EL PASO,1,1
5077877,378,47,TN,93,KNOX,0,0
5078531,499,26,MI,13,BARAGA,1,0
5079331,553,27,MN,171,WRIGHT,1,1
5079807,152,42,PA,3,ALLEGHENY,1,1
5080238,812,8,CO,15,CHAFFEE,0,0
5080259,297,45,SC,91,YORK,1,1
5080468,530,55,WI,117,SHEBOYGAN,1,0
5080943,681,31,NE,55,DOUGLAS,1,1
5081101,378,47,TN,73,HAWKINS,1,1
5081622,928,6,CA,59,ORANGE,1,0
5082052,920,6,CA,73,SAN DIEGO,1,1
5082274,305,13,GA,123,GILMER,1,1
5082455,921,6,CA,73,SAN DIEGO,1,1
5082609,248,0,0,0,0,0,0
5082713,378,47,TN,73,HAWKINS,0,0
5082750,606,17,IL,31,COOK,1,1
5083684,913,6,CA,37,LOS ANGELES,1,0
5083732,760,48,TX,439,TARRANT,1,1
5083959,618,17,IL,183,VERMILION,1,1
5084162,531,55,WI,133,WAUKESHA,1,1
5084167,774,48,TX,157,FORT BEND,1,1
5084538,752,48,TX,113,DALLAS,0,0
5084692,379,47,TN,93,KNOX,1,1
5084765,620,17,IL,117,MACOUPIN,1,1
5085046,365,1,AL,3,BALDWIN,1,1
5085860,104,36,NY,5,BRONX,1,1
5085892,235,51,VA,550,CHESAPEAKE,1,1
5086102,911,6,CA,37,LOS ANGELES,1,0
5086458,228,51,VA,165,ROCKINGHAM,1,0
5086544,681,0,0,0,0,0,0
5086553,752,48,TX,113,DALLAS,1,1
5086591,383,47,TN,113,MADISON,1,0
5086698,312,13,GA,21,BIBB,1,1
5086983,531,55,WI,133,WAUKESHA,1,0
5087079,945,6,CA,13,CONTRA COSTA,1,1
5088048,230,51,VA,87,HENRICO,1,1
5088117,900,0,0,0,0,0,0
5088197,61,9,CT,3,HARTFORD,1,1
5088355,378,47,TN,155,SEVIER,1,1
5088855,410,21,KY,37,CAMPBELL,1,0
5088867,558,27,MN,137,SAINT LOUIS,0,0
5088923,981,0,0,0,0,0,0
